order_item_id,order_id,product_id,quantity,unit_price,line_total,item_status,ship_date,delivered_date,canceled_date,date_created,date_updated
19127,4291,9990,1,7.68,7.68,Shipped,"2025-12-15 00:00:00",NULL,NULL,"2025-12-14 00:00:00","2026-04-16 11:56:34"
19128,4291,5401,5,9.05,45.25,Shipped,"2025-12-16 00:00:00",NULL,NULL,"2025-12-14 00:00:00","2026-04-16 11:56:34"
19129,4291,5589,2,4.60,9.20,Delivered,"2025-12-15 00:00:00","2025-12-20 00:00:00",NULL,"2025-12-14 00:00:00","2026-04-16 11:56:34"
19130,4292,2658,1,26.87,26.87,Shipped,"2025-06-18 00:00:00",NULL,NULL,"2025-06-16 00:00:00","2026-04-16 11:56:34"
19131,4292,6154,2,16.26,32.52,Shipped,"2025-06-17 00:00:00",NULL,NULL,"2025-06-16 00:00:00","2026-04-16 11:56:34"
19132,4293,8042,1,5.89,5.89,Delivered,"2025-08-18 00:00:00","2025-08-22 00:00:00",NULL,"2025-08-15 00:00:00","2026-04-16 11:56:34"
19133,4293,8641,4,5.90,23.60,Delivered,"2025-08-17 00:00:00","2025-08-18 00:00:00",NULL,"2025-08-15 00:00:00","2026-04-16 11:56:34"
19134,4293,5631,2,16.58,33.16,Delivered,"2025-08-17 00:00:00","2025-08-20 00:00:00",NULL,"2025-08-15 00:00:00","2026-04-16 11:56:34"
19135,4293,9679,1,1.99,1.99,Canceled,NULL,NULL,"2025-08-17 00:00:00","2025-08-15 00:00:00","2026-04-17 10:29:05"
19136,4293,290,5,23.13,115.65,Delivered,"2025-08-16 00:00:00","2025-08-20 00:00:00",NULL,"2025-08-15 00:00:00","2026-04-16 11:56:34"
19137,4293,3218,4,7.73,30.92,Delivered,"2025-08-17 00:00:00","2025-08-21 00:00:00",NULL,"2025-08-15 00:00:00","2026-04-16 11:56:34"
19138,4293,5649,3,5.08,15.24,Canceled,NULL,NULL,"2025-08-16 00:00:00","2025-08-15 00:00:00","2026-04-17 10:29:05"
19139,4293,8091,4,15.15,60.60,Shipped,"2025-08-17 00:00:00",NULL,NULL,"2025-08-15 00:00:00","2026-04-16 11:56:34"
19140,4294,544,4,12.59,50.36,Shipped,"2024-09-03 00:00:00",NULL,NULL,"2024-08-31 00:00:00","2026-04-16 11:56:34"
19141,4294,6667,5,3.99,19.95,Delivered,"2024-09-01 00:00:00","2024-09-05 00:00:00",NULL,"2024-08-31 00:00:00","2026-04-16 11:56:34"
19142,4294,8369,1,5.80,5.80,Shipped,"2024-09-01 00:00:00",NULL,NULL,"2024-08-31 00:00:00","2026-04-16 11:56:34"
19143,4294,748,4,12.75,51.00,Delivered,"2024-09-03 00:00:00","2024-09-04 00:00:00",NULL,"2024-08-31 00:00:00","2026-04-16 11:56:34"
19144,4294,1649,4,15.06,60.24,Delivered,"2024-09-03 00:00:00","2024-09-05 00:00:00",NULL,"2024-08-31 00:00:00","2026-04-16 11:56:34"
19145,4295,7316,5,7.03,35.15,Delivered,"2025-10-08 00:00:00","2025-10-11 00:00:00",NULL,"2025-10-06 00:00:00","2026-04-16 11:56:34"
19146,4295,5714,1,10.27,10.27,Delivered,"2025-10-07 00:00:00","2025-10-08 00:00:00",NULL,"2025-10-06 00:00:00","2026-04-16 11:56:34"
19147,4295,470,4,5.39,21.56,Delivered,"2025-10-07 00:00:00","2025-10-08 00:00:00",NULL,"2025-10-06 00:00:00","2026-04-16 11:56:34"
19148,4296,1651,1,11.99,11.99,Delivered,"2025-07-20 00:00:00","2025-07-21 00:00:00",NULL,"2025-07-18 00:00:00","2026-04-16 11:56:34"
19149,4296,5672,3,8.63,25.89,Delivered,"2025-07-20 00:00:00","2025-07-25 00:00:00",NULL,"2025-07-18 00:00:00","2026-04-16 11:56:34"
19150,4296,5989,4,10.17,40.68,Delivered,"2025-07-21 00:00:00","2025-07-25 00:00:00",NULL,"2025-07-18 00:00:00","2026-04-16 11:56:34"
19151,4296,106,4,7.63,30.52,Shipped,"2025-07-21 00:00:00",NULL,NULL,"2025-07-18 00:00:00","2026-04-16 11:56:34"
19152,4297,4872,3,7.12,21.36,Delivered,"2025-04-19 00:00:00","2025-04-20 00:00:00",NULL,"2025-04-16 00:00:00","2026-04-16 11:56:34"
19153,4297,3296,5,13.23,66.15,Shipped,"2025-04-18 00:00:00",NULL,NULL,"2025-04-16 00:00:00","2026-04-16 11:56:34"
19154,4297,288,2,15.98,31.96,Shipped,"2025-04-19 00:00:00",NULL,NULL,"2025-04-16 00:00:00","2026-04-16 11:56:34"
19155,4297,2224,1,28.79,28.79,Delivered,"2025-04-19 00:00:00","2025-04-20 00:00:00",NULL,"2025-04-16 00:00:00","2026-04-16 11:56:34"
19156,4298,25,4,9.33,37.32,Shipped,"2026-04-09 00:00:00",NULL,NULL,"2026-04-06 00:00:00","2026-04-16 11:56:34"
19157,4299,4976,3,5.16,15.48,Delivered,"2020-12-27 00:00:00","2020-12-31 00:00:00",NULL,"2020-12-26 00:00:00","2026-04-16 11:56:34"
19158,4299,872,4,5.91,23.64,Shipped,"2020-12-29 00:00:00",NULL,NULL,"2020-12-26 00:00:00","2026-04-16 11:56:34"
19159,4299,5257,1,6.61,6.61,Shipped,"2020-12-29 00:00:00",NULL,NULL,"2020-12-26 00:00:00","2026-04-16 11:56:34"
19160,4299,6059,2,7.83,15.66,Canceled,NULL,NULL,"2020-12-28 00:00:00","2020-12-26 00:00:00","2026-04-17 10:29:05"
19161,4299,2252,3,5.96,17.88,Delivered,"2020-12-29 00:00:00","2021-01-03 00:00:00",NULL,"2020-12-26 00:00:00","2026-04-16 11:56:34"
19162,4299,6728,4,10.34,41.36,Delivered,"2020-12-27 00:00:00","2020-12-31 00:00:00",NULL,"2020-12-26 00:00:00","2026-04-16 11:56:34"
19163,4299,5393,3,2.69,8.07,Delivered,"2020-12-28 00:00:00","2020-12-31 00:00:00",NULL,"2020-12-26 00:00:00","2026-04-16 11:56:34"
19164,4300,4587,3,31.38,94.14,Delivered,"2026-02-15 00:00:00","2026-02-16 00:00:00",NULL,"2026-02-13 00:00:00","2026-04-16 11:56:34"
19165,4300,861,2,15.73,31.46,Canceled,NULL,NULL,"2026-02-13 00:00:00","2026-02-13 00:00:00","2026-04-17 10:29:05"
19166,4301,1240,1,3.91,3.91,Delivered,"2026-04-10 00:00:00","2026-04-13 00:00:00",NULL,"2026-04-08 00:00:00","2026-04-16 11:56:34"
19167,4301,2623,1,4.84,4.84,Shipped,"2026-04-11 00:00:00",NULL,NULL,"2026-04-08 00:00:00","2026-04-16 11:56:34"
19168,4302,6534,4,9.81,39.24,Delivered,"2024-02-25 00:00:00","2024-02-28 00:00:00",NULL,"2024-02-24 00:00:00","2026-04-16 11:56:34"
19169,4302,6813,5,8.77,43.85,Delivered,"2024-02-26 00:00:00","2024-02-28 00:00:00",NULL,"2024-02-24 00:00:00","2026-04-16 11:56:34"
19170,4302,1870,3,3.68,11.04,Canceled,NULL,NULL,"2024-02-26 00:00:00","2024-02-24 00:00:00","2026-04-17 10:29:05"
19171,4302,9475,3,8.85,26.55,Delivered,"2024-02-27 00:00:00","2024-03-01 00:00:00",NULL,"2024-02-24 00:00:00","2026-04-16 11:56:34"
19172,4302,8657,3,4.92,14.76,Shipped,"2024-02-27 00:00:00",NULL,NULL,"2024-02-24 00:00:00","2026-04-16 11:56:34"
19173,4302,342,3,3.69,11.07,Delivered,"2024-02-27 00:00:00","2024-03-03 00:00:00",NULL,"2024-02-24 00:00:00","2026-04-16 11:56:34"
19174,4302,2115,4,13.05,52.20,Delivered,"2024-02-27 00:00:00","2024-03-02 00:00:00",NULL,"2024-02-24 00:00:00","2026-04-16 11:56:34"
19175,4303,5573,4,7.54,30.16,Delivered,"2023-12-09 00:00:00","2023-12-12 00:00:00",NULL,"2023-12-06 00:00:00","2026-04-16 11:56:34"
19176,4303,5060,1,5.64,5.64,Canceled,NULL,NULL,"2023-12-07 00:00:00","2023-12-06 00:00:00","2026-04-17 10:29:05"
19177,4303,4232,1,11.54,11.54,Canceled,NULL,NULL,"2023-12-06 00:00:00","2023-12-06 00:00:00","2026-04-17 10:29:05"
19178,4304,6967,1,6.56,6.56,Delivered,"2026-04-01 00:00:00","2026-04-05 00:00:00",NULL,"2026-03-30 00:00:00","2026-04-16 11:56:34"
19179,4304,8444,4,3.92,15.68,Canceled,NULL,NULL,"2026-04-01 00:00:00","2026-03-30 00:00:00","2026-04-17 10:29:05"
19180,4304,224,1,11.79,11.79,Shipped,"2026-04-02 00:00:00",NULL,NULL,"2026-03-30 00:00:00","2026-04-16 11:56:34"
19181,4305,1631,2,12.57,25.14,Delivered,"2026-03-28 00:00:00","2026-03-31 00:00:00",NULL,"2026-03-25 00:00:00","2026-04-16 11:56:34"
19182,4305,3644,3,25.66,76.98,Canceled,NULL,NULL,"2026-03-26 00:00:00","2026-03-25 00:00:00","2026-04-17 10:29:05"
19183,4305,6604,2,6.07,12.14,Shipped,"2026-03-28 00:00:00",NULL,NULL,"2026-03-25 00:00:00","2026-04-16 11:56:34"
19184,4305,5763,1,6.08,6.08,Delivered,"2026-03-27 00:00:00","2026-03-31 00:00:00",NULL,"2026-03-25 00:00:00","2026-04-16 11:56:34"
19185,4306,500,3,10.17,30.51,Delivered,"2025-02-26 00:00:00","2025-03-01 00:00:00",NULL,"2025-02-23 00:00:00","2026-04-16 11:56:34"
19186,4306,2631,5,13.56,67.80,Delivered,"2025-02-26 00:00:00","2025-03-02 00:00:00",NULL,"2025-02-23 00:00:00","2026-04-16 11:56:34"
19187,4306,9090,3,2.83,8.49,Delivered,"2025-02-25 00:00:00","2025-02-28 00:00:00",NULL,"2025-02-23 00:00:00","2026-04-16 11:56:34"
19188,4306,6133,4,5.45,21.80,Delivered,"2025-02-26 00:00:00","2025-02-28 00:00:00",NULL,"2025-02-23 00:00:00","2026-04-16 11:56:34"
19189,4306,8375,3,2.03,6.09,Delivered,"2025-02-24 00:00:00","2025-03-01 00:00:00",NULL,"2025-02-23 00:00:00","2026-04-16 11:56:34"
19190,4306,2143,1,26.96,26.96,Delivered,"2025-02-24 00:00:00","2025-02-27 00:00:00",NULL,"2025-02-23 00:00:00","2026-04-16 11:56:34"
19191,4306,8447,4,9.72,38.88,Shipped,"2025-02-25 00:00:00",NULL,NULL,"2025-02-23 00:00:00","2026-04-16 11:56:34"
19192,4306,901,3,8.42,25.26,Canceled,NULL,NULL,"2025-02-23 00:00:00","2025-02-23 00:00:00","2026-04-17 10:29:05"
19193,4307,4254,3,20.43,61.29,Delivered,"2025-03-24 00:00:00","2025-03-26 00:00:00",NULL,"2025-03-23 00:00:00","2026-04-16 11:56:34"
19194,4307,8345,4,6.35,25.40,Delivered,"2025-03-26 00:00:00","2025-03-31 00:00:00",NULL,"2025-03-23 00:00:00","2026-04-16 11:56:34"
19195,4307,7796,1,12.83,12.83,Canceled,NULL,NULL,"2025-03-25 00:00:00","2025-03-23 00:00:00","2026-04-17 10:29:05"
19196,4307,1851,5,34.67,173.35,Shipped,"2025-03-25 00:00:00",NULL,NULL,"2025-03-23 00:00:00","2026-04-16 11:56:34"
19197,4307,691,3,26.35,79.05,Delivered,"2025-03-26 00:00:00","2025-03-29 00:00:00",NULL,"2025-03-23 00:00:00","2026-04-16 11:56:34"
19198,4308,5940,4,6.55,26.20,Delivered,"2025-01-11 00:00:00","2025-01-14 00:00:00",NULL,"2025-01-08 00:00:00","2026-04-16 11:56:34"
19199,4308,3577,3,21.73,65.19,Delivered,"2025-01-11 00:00:00","2025-01-15 00:00:00",NULL,"2025-01-08 00:00:00","2026-04-16 11:56:34"
19200,4308,6016,1,9.96,9.96,Delivered,"2025-01-10 00:00:00","2025-01-12 00:00:00",NULL,"2025-01-08 00:00:00","2026-04-16 11:56:34"
19201,4308,2494,5,7.07,35.35,Shipped,"2025-01-09 00:00:00",NULL,NULL,"2025-01-08 00:00:00","2026-04-16 11:56:34"
19202,4308,4157,3,13.06,39.18,Delivered,"2025-01-09 00:00:00","2025-01-13 00:00:00",NULL,"2025-01-08 00:00:00","2026-04-16 11:56:34"
19203,4308,9959,2,9.70,19.40,Delivered,"2025-01-09 00:00:00","2025-01-12 00:00:00",NULL,"2025-01-08 00:00:00","2026-04-16 11:56:34"
19204,4308,8893,2,7.69,15.38,Delivered,"2025-01-09 00:00:00","2025-01-13 00:00:00",NULL,"2025-01-08 00:00:00","2026-04-16 11:56:34"
19205,4309,5625,4,12.45,49.80,Delivered,"2022-06-24 00:00:00","2022-06-25 00:00:00",NULL,"2022-06-23 00:00:00","2026-04-16 11:56:34"
19206,4309,3471,5,16.73,83.65,Shipped,"2022-06-25 00:00:00",NULL,NULL,"2022-06-23 00:00:00","2026-04-16 11:56:34"
19207,4309,6505,2,9.38,18.76,Canceled,NULL,NULL,"2022-06-24 00:00:00","2022-06-23 00:00:00","2026-04-17 10:29:05"
19208,4309,183,1,4.22,4.22,Delivered,"2022-06-24 00:00:00","2022-06-29 00:00:00",NULL,"2022-06-23 00:00:00","2026-04-16 11:56:34"
19209,4309,764,1,24.55,24.55,Canceled,NULL,NULL,"2022-06-24 00:00:00","2022-06-23 00:00:00","2026-04-17 10:29:05"
19210,4310,8333,2,8.02,16.04,Delivered,"2024-01-29 00:00:00","2024-01-31 00:00:00",NULL,"2024-01-27 00:00:00","2026-04-16 11:56:34"
19211,4310,7351,5,8.35,41.75,Shipped,"2024-01-29 00:00:00",NULL,NULL,"2024-01-27 00:00:00","2026-04-16 11:56:34"
19212,4310,2897,1,26.44,26.44,Delivered,"2024-01-29 00:00:00","2024-02-01 00:00:00",NULL,"2024-01-27 00:00:00","2026-04-16 11:56:34"
19213,4311,3541,4,8.98,35.92,Delivered,"2024-12-14 00:00:00","2024-12-17 00:00:00",NULL,"2024-12-13 00:00:00","2026-04-16 11:56:34"
19214,4311,3927,2,3.47,6.94,Delivered,"2024-12-16 00:00:00","2024-12-19 00:00:00",NULL,"2024-12-13 00:00:00","2026-04-16 11:56:34"
19215,4312,93,4,11.72,46.88,Shipped,"2026-02-26 00:00:00",NULL,NULL,"2026-02-24 00:00:00","2026-04-16 11:56:34"
19216,4312,1061,2,23.47,46.94,Canceled,NULL,NULL,"2026-02-25 00:00:00","2026-02-24 00:00:00","2026-04-17 10:29:05"
19217,4312,4286,5,3.84,19.20,Delivered,"2026-02-25 00:00:00","2026-03-01 00:00:00",NULL,"2026-02-24 00:00:00","2026-04-16 11:56:34"
19218,4312,5007,2,22.64,45.28,Delivered,"2026-02-25 00:00:00","2026-02-27 00:00:00",NULL,"2026-02-24 00:00:00","2026-04-16 11:56:34"
19219,4312,9972,5,5.14,25.70,Delivered,"2026-02-25 00:00:00","2026-02-26 00:00:00",NULL,"2026-02-24 00:00:00","2026-04-16 11:56:34"
19220,4313,7747,5,5.07,25.35,Delivered,"2025-05-11 00:00:00","2025-05-12 00:00:00",NULL,"2025-05-10 00:00:00","2026-04-16 11:56:34"
19221,4313,4931,1,7.56,7.56,Delivered,"2025-05-13 00:00:00","2025-05-16 00:00:00",NULL,"2025-05-10 00:00:00","2026-04-16 11:56:34"
19222,4313,4390,4,8.80,35.20,Delivered,"2025-05-11 00:00:00","2025-05-13 00:00:00",NULL,"2025-05-10 00:00:00","2026-04-16 11:56:34"
19223,4313,8632,3,8.94,26.82,Delivered,"2025-05-13 00:00:00","2025-05-18 00:00:00",NULL,"2025-05-10 00:00:00","2026-04-16 11:56:34"
19224,4314,839,1,7.20,7.20,Shipped,"2024-03-16 00:00:00",NULL,NULL,"2024-03-15 00:00:00","2026-04-16 11:56:34"
19225,4314,7323,2,4.98,9.96,Delivered,"2024-03-17 00:00:00","2024-03-20 00:00:00",NULL,"2024-03-15 00:00:00","2026-04-16 11:56:34"
19226,4314,2071,1,2.00,2.00,Delivered,"2024-03-18 00:00:00","2024-03-19 00:00:00",NULL,"2024-03-15 00:00:00","2026-04-16 11:56:34"
19227,4314,2323,4,6.62,26.48,Canceled,NULL,NULL,"2024-03-17 00:00:00","2024-03-15 00:00:00","2026-04-17 10:29:05"
19228,4314,4925,2,5.73,11.46,Shipped,"2024-03-18 00:00:00",NULL,NULL,"2024-03-15 00:00:00","2026-04-16 11:56:34"
19229,4315,7822,1,26.78,26.78,Canceled,NULL,NULL,"2021-08-28 00:00:00","2021-08-27 00:00:00","2026-04-17 10:29:05"
19230,4315,9471,5,3.30,16.50,Canceled,NULL,NULL,"2021-08-29 00:00:00","2021-08-27 00:00:00","2026-04-17 10:29:05"
19231,4315,1319,2,7.76,15.52,Delivered,"2021-08-28 00:00:00","2021-08-30 00:00:00",NULL,"2021-08-27 00:00:00","2026-04-16 11:56:34"
19232,4315,7941,4,2.98,11.92,Delivered,"2021-08-29 00:00:00","2021-09-02 00:00:00",NULL,"2021-08-27 00:00:00","2026-04-16 11:56:34"
19233,4315,1047,5,2.58,12.90,Delivered,"2021-08-30 00:00:00","2021-09-04 00:00:00",NULL,"2021-08-27 00:00:00","2026-04-16 11:56:34"
19234,4315,9474,5,8.79,43.95,Delivered,"2021-08-28 00:00:00","2021-08-31 00:00:00",NULL,"2021-08-27 00:00:00","2026-04-16 11:56:34"
19235,4316,4296,1,12.44,12.44,Delivered,"2025-03-06 00:00:00","2025-03-08 00:00:00",NULL,"2025-03-03 00:00:00","2026-04-16 11:56:34"
19236,4316,5769,4,14.11,56.44,Delivered,"2025-03-04 00:00:00","2025-03-09 00:00:00",NULL,"2025-03-03 00:00:00","2026-04-16 11:56:34"
19237,4316,5563,2,10.65,21.30,Delivered,"2025-03-04 00:00:00","2025-03-08 00:00:00",NULL,"2025-03-03 00:00:00","2026-04-16 11:56:34"
19238,4316,3590,3,9.37,28.11,Shipped,"2025-03-04 00:00:00",NULL,NULL,"2025-03-03 00:00:00","2026-04-16 11:56:34"
19239,4316,2138,4,26.79,107.16,Shipped,"2025-03-04 00:00:00",NULL,NULL,"2025-03-03 00:00:00","2026-04-16 11:56:34"
19240,4317,1759,2,14.28,28.56,Delivered,"2026-03-08 00:00:00","2026-03-13 00:00:00",NULL,"2026-03-05 00:00:00","2026-04-16 11:56:34"
19241,4317,6334,5,5.36,26.80,Shipped,"2026-03-06 00:00:00",NULL,NULL,"2026-03-05 00:00:00","2026-04-16 11:56:34"
19242,4317,6203,3,7.33,21.99,Delivered,"2026-03-08 00:00:00","2026-03-12 00:00:00",NULL,"2026-03-05 00:00:00","2026-04-16 11:56:34"
19243,4318,5803,4,13.27,53.08,Canceled,NULL,NULL,"2025-12-07 00:00:00","2025-12-07 00:00:00","2026-04-17 10:29:05"
19244,4318,2429,3,19.86,59.58,Delivered,"2025-12-10 00:00:00","2025-12-12 00:00:00",NULL,"2025-12-07 00:00:00","2026-04-16 11:56:34"
19245,4318,3718,4,5.60,22.40,Canceled,NULL,NULL,"2025-12-09 00:00:00","2025-12-07 00:00:00","2026-04-17 10:29:05"
19246,4318,7507,1,9.40,9.40,Delivered,"2025-12-08 00:00:00","2025-12-11 00:00:00",NULL,"2025-12-07 00:00:00","2026-04-16 11:56:34"
19247,4318,1939,2,23.54,47.08,Delivered,"2025-12-08 00:00:00","2025-12-10 00:00:00",NULL,"2025-12-07 00:00:00","2026-04-16 11:56:34"
19248,4318,7023,5,7.53,37.65,Delivered,"2025-12-10 00:00:00","2025-12-14 00:00:00",NULL,"2025-12-07 00:00:00","2026-04-16 11:56:34"
19249,4319,9636,1,4.28,4.28,Delivered,"2025-02-27 00:00:00","2025-03-02 00:00:00",NULL,"2025-02-26 00:00:00","2026-04-16 11:56:34"
19250,4319,4642,5,5.69,28.45,Delivered,"2025-03-01 00:00:00","2025-03-03 00:00:00",NULL,"2025-02-26 00:00:00","2026-04-16 11:56:34"
19251,4319,8054,5,5.02,25.10,Delivered,"2025-03-01 00:00:00","2025-03-04 00:00:00",NULL,"2025-02-26 00:00:00","2026-04-16 11:56:34"
19252,4319,5269,2,11.20,22.40,Delivered,"2025-03-01 00:00:00","2025-03-06 00:00:00",NULL,"2025-02-26 00:00:00","2026-04-16 11:56:34"
19253,4320,3074,1,15.26,15.26,Delivered,"2025-05-24 00:00:00","2025-05-25 00:00:00",NULL,"2025-05-23 00:00:00","2026-04-16 11:56:34"
19254,4320,3429,1,5.89,5.89,Delivered,"2025-05-24 00:00:00","2025-05-27 00:00:00",NULL,"2025-05-23 00:00:00","2026-04-16 11:56:34"
19255,4320,6516,2,9.72,19.44,Delivered,"2025-05-25 00:00:00","2025-05-27 00:00:00",NULL,"2025-05-23 00:00:00","2026-04-16 11:56:34"
19256,4320,9889,3,7.54,22.62,Delivered,"2025-05-26 00:00:00","2025-05-27 00:00:00",NULL,"2025-05-23 00:00:00","2026-04-16 11:56:34"
19257,4321,2941,3,19.90,59.70,Delivered,"2026-03-12 00:00:00","2026-03-17 00:00:00",NULL,"2026-03-09 00:00:00","2026-04-16 11:56:34"
19258,4321,4213,5,1.80,9.00,Shipped,"2026-03-11 00:00:00",NULL,NULL,"2026-03-09 00:00:00","2026-04-16 11:56:34"
19259,4321,439,4,9.24,36.96,Delivered,"2026-03-10 00:00:00","2026-03-13 00:00:00",NULL,"2026-03-09 00:00:00","2026-04-16 11:56:34"
19260,4321,9201,3,4.25,12.75,Shipped,"2026-03-12 00:00:00",NULL,NULL,"2026-03-09 00:00:00","2026-04-16 11:56:34"
19261,4322,4738,5,6.66,33.30,Delivered,"2025-09-06 00:00:00","2025-09-10 00:00:00",NULL,"2025-09-03 00:00:00","2026-04-16 11:56:34"
19262,4322,1730,2,13.51,27.02,Shipped,"2025-09-04 00:00:00",NULL,NULL,"2025-09-03 00:00:00","2026-04-16 11:56:34"
19263,4322,9159,2,2.46,4.92,Shipped,"2025-09-04 00:00:00",NULL,NULL,"2025-09-03 00:00:00","2026-04-16 11:56:34"
19264,4322,7396,4,17.37,69.48,Delivered,"2025-09-05 00:00:00","2025-09-07 00:00:00",NULL,"2025-09-03 00:00:00","2026-04-16 11:56:34"
19265,4322,651,4,11.15,44.60,Delivered,"2025-09-06 00:00:00","2025-09-08 00:00:00",NULL,"2025-09-03 00:00:00","2026-04-16 11:56:34"
19266,4322,5061,2,9.48,18.96,Delivered,"2025-09-06 00:00:00","2025-09-10 00:00:00",NULL,"2025-09-03 00:00:00","2026-04-16 11:56:34"
19267,4322,6977,4,5.03,20.12,Shipped,"2025-09-04 00:00:00",NULL,NULL,"2025-09-03 00:00:00","2026-04-16 11:56:34"
19268,4323,3693,5,3.73,18.65,Canceled,NULL,NULL,"2024-10-24 00:00:00","2024-10-24 00:00:00","2026-04-17 10:29:05"
19269,4323,2586,2,2.84,5.68,Shipped,"2024-10-25 00:00:00",NULL,NULL,"2024-10-24 00:00:00","2026-04-16 11:56:34"
19270,4323,574,5,9.26,46.30,Shipped,"2024-10-25 00:00:00",NULL,NULL,"2024-10-24 00:00:00","2026-04-16 11:56:34"
19271,4323,46,4,28.96,115.84,Delivered,"2024-10-26 00:00:00","2024-10-29 00:00:00",NULL,"2024-10-24 00:00:00","2026-04-16 11:56:34"
19272,4323,9839,1,3.39,3.39,Canceled,NULL,NULL,"2024-10-26 00:00:00","2024-10-24 00:00:00","2026-04-17 10:29:05"
19273,4324,3341,5,15.26,76.30,Delivered,"2026-03-07 00:00:00","2026-03-09 00:00:00",NULL,"2026-03-06 00:00:00","2026-04-16 11:56:34"
19274,4325,5205,1,8.59,8.59,Delivered,"2022-12-10 00:00:00","2022-12-13 00:00:00",NULL,"2022-12-07 00:00:00","2026-04-16 11:56:34"
19275,4325,7914,3,10.09,30.27,Delivered,"2022-12-08 00:00:00","2022-12-13 00:00:00",NULL,"2022-12-07 00:00:00","2026-04-16 11:56:34"
19276,4326,7001,3,8.20,24.60,Delivered,"2025-04-08 00:00:00","2025-04-12 00:00:00",NULL,"2025-04-07 00:00:00","2026-04-16 11:56:34"
19277,4326,1953,2,12.43,24.86,Shipped,"2025-04-10 00:00:00",NULL,NULL,"2025-04-07 00:00:00","2026-04-16 11:56:34"
19278,4327,8624,2,3.03,6.06,Delivered,"2026-02-06 00:00:00","2026-02-08 00:00:00",NULL,"2026-02-04 00:00:00","2026-04-16 11:56:34"
19279,4327,5659,1,8.04,8.04,Delivered,"2026-02-06 00:00:00","2026-02-08 00:00:00",NULL,"2026-02-04 00:00:00","2026-04-16 11:56:34"
19280,4327,5270,4,7.25,29.00,Delivered,"2026-02-06 00:00:00","2026-02-07 00:00:00",NULL,"2026-02-04 00:00:00","2026-04-16 11:56:34"
19281,4327,4542,4,16.69,66.76,Delivered,"2026-02-07 00:00:00","2026-02-12 00:00:00",NULL,"2026-02-04 00:00:00","2026-04-16 11:56:34"
19282,4328,2572,5,15.01,75.05,Delivered,"2025-09-16 00:00:00","2025-09-18 00:00:00",NULL,"2025-09-14 00:00:00","2026-04-16 11:56:34"
19283,4328,7511,2,4.33,8.66,Shipped,"2025-09-15 00:00:00",NULL,NULL,"2025-09-14 00:00:00","2026-04-16 11:56:34"
19284,4328,4795,3,20.42,61.26,Delivered,"2025-09-17 00:00:00","2025-09-22 00:00:00",NULL,"2025-09-14 00:00:00","2026-04-16 11:56:34"
19285,4329,7316,1,7.07,7.07,Delivered,"2026-01-25 00:00:00","2026-01-26 00:00:00",NULL,"2026-01-23 00:00:00","2026-04-16 11:56:34"
19286,4329,8073,2,5.48,10.96,Canceled,NULL,NULL,"2026-01-25 00:00:00","2026-01-23 00:00:00","2026-04-17 10:29:05"
19287,4329,6346,2,2.73,5.46,Delivered,"2026-01-26 00:00:00","2026-01-30 00:00:00",NULL,"2026-01-23 00:00:00","2026-04-16 11:56:34"
19288,4329,2287,2,14.21,28.42,Delivered,"2026-01-26 00:00:00","2026-01-30 00:00:00",NULL,"2026-01-23 00:00:00","2026-04-16 11:56:34"
19289,4329,874,1,10.73,10.73,Delivered,"2026-01-26 00:00:00","2026-01-31 00:00:00",NULL,"2026-01-23 00:00:00","2026-04-16 11:56:34"
19290,4329,5976,5,5.73,28.65,Delivered,"2026-01-24 00:00:00","2026-01-25 00:00:00",NULL,"2026-01-23 00:00:00","2026-04-16 11:56:34"
19291,4330,1482,1,10.89,10.89,Delivered,"2024-08-12 00:00:00","2024-08-17 00:00:00",NULL,"2024-08-10 00:00:00","2026-04-16 11:56:34"
19292,4330,4654,3,10.73,32.19,Shipped,"2024-08-11 00:00:00",NULL,NULL,"2024-08-10 00:00:00","2026-04-16 11:56:34"
19293,4330,8200,3,7.24,21.72,Delivered,"2024-08-11 00:00:00","2024-08-16 00:00:00",NULL,"2024-08-10 00:00:00","2026-04-16 11:56:34"
19294,4330,1197,1,18.74,18.74,Delivered,"2024-08-12 00:00:00","2024-08-14 00:00:00",NULL,"2024-08-10 00:00:00","2026-04-16 11:56:34"
19295,4330,7689,5,8.55,42.75,Delivered,"2024-08-11 00:00:00","2024-08-15 00:00:00",NULL,"2024-08-10 00:00:00","2026-04-16 11:56:34"
19296,4330,4044,1,36.06,36.06,Delivered,"2024-08-12 00:00:00","2024-08-15 00:00:00",NULL,"2024-08-10 00:00:00","2026-04-16 11:56:34"
19297,4331,9295,1,7.59,7.59,Delivered,"2026-04-04 00:00:00","2026-04-07 00:00:00",NULL,"2026-04-02 00:00:00","2026-04-16 11:56:34"
19298,4331,3286,3,2.22,6.66,Canceled,NULL,NULL,"2026-04-04 00:00:00","2026-04-02 00:00:00","2026-04-17 10:29:05"
19299,4331,4243,1,8.13,8.13,Delivered,"2026-04-05 00:00:00","2026-04-08 00:00:00",NULL,"2026-04-02 00:00:00","2026-04-16 11:56:34"
19300,4331,6193,1,5.60,5.60,Delivered,"2026-04-05 00:00:00","2026-04-08 00:00:00",NULL,"2026-04-02 00:00:00","2026-04-16 11:56:34"
19301,4331,5228,3,7.00,21.00,Delivered,"2026-04-03 00:00:00","2026-04-04 00:00:00",NULL,"2026-04-02 00:00:00","2026-04-16 11:56:34"
