order_id,customer_id,order_date,total_amount,delivery_cost,date_created,date_updated
5503,300,"2023-06-25 00:00:00",171.70,0.00,"2023-06-25 00:00:00","2026-04-16 11:56:36"
5504,10,"2025-04-03 00:00:00",167.27,0.00,"2025-04-03 00:00:00","2026-04-16 11:56:36"
5505,204,"2024-06-19 00:00:00",66.57,5.00,"2024-06-19 00:00:00","2026-04-16 11:56:36"
5506,166,"2023-01-26 00:00:00",139.36,0.00,"2023-01-26 00:00:00","2026-04-16 11:56:36"
5507,124,"2024-01-14 00:00:00",133.01,0.00,"2024-01-14 00:00:00","2026-04-16 11:56:36"
5508,72,"2025-10-01 00:00:00",124.62,0.00,"2025-10-01 00:00:00","2026-04-16 11:56:36"
5509,12,"2025-12-06 00:00:00",98.77,0.00,"2025-12-06 00:00:00","2026-04-16 11:56:36"
5510,92,"2025-04-07 00:00:00",179.94,0.00,"2025-04-07 00:00:00","2026-04-16 11:56:36"
5511,293,"2022-06-28 00:00:00",46.52,10.00,"2022-06-28 00:00:00","2026-04-16 11:56:36"
5512,193,"2025-01-15 00:00:00",53.34,5.00,"2025-01-15 00:00:00","2026-04-16 11:56:36"
5513,247,"2025-06-17 00:00:00",111.09,0.00,"2025-06-17 00:00:00","2026-04-16 11:56:36"
5514,81,"2024-08-08 00:00:00",168.00,0.00,"2024-08-08 00:00:00","2026-04-16 11:56:36"
5515,293,"2024-07-30 00:00:00",228.36,0.00,"2024-07-30 00:00:00","2026-04-16 11:56:36"
5516,120,"2025-08-17 00:00:00",39.40,10.00,"2025-08-17 00:00:00","2026-04-16 11:56:36"
5517,271,"2022-04-28 00:00:00",30.56,10.00,"2022-04-28 00:00:00","2026-04-16 11:56:36"
5518,295,"2025-12-06 00:00:00",117.90,0.00,"2025-12-06 00:00:00","2026-04-16 11:56:36"
5519,104,"2024-12-07 00:00:00",41.03,10.00,"2024-12-07 00:00:00","2026-04-16 11:56:36"
5520,146,"2024-09-25 00:00:00",9.35,25.00,"2024-09-25 00:00:00","2026-04-16 11:56:36"
5521,4,"2021-10-02 00:00:00",28.93,10.00,"2021-10-02 00:00:00","2026-04-16 11:56:36"
5522,75,"2026-03-18 00:00:00",107.02,0.00,"2026-03-18 00:00:00","2026-04-16 11:56:36"
5523,223,"2022-07-10 00:00:00",124.81,0.00,"2022-07-10 00:00:00","2026-04-16 11:56:36"
5524,250,"2022-08-05 00:00:00",132.35,0.00,"2022-08-05 00:00:00","2026-04-16 11:56:36"
5525,234,"2023-08-15 00:00:00",77.98,0.00,"2023-08-15 00:00:00","2026-04-16 11:56:36"
5526,279,"2023-12-15 00:00:00",41.63,10.00,"2023-12-15 00:00:00","2026-04-16 11:56:36"
5527,285,"2026-03-27 00:00:00",147.72,0.00,"2026-03-27 00:00:00","2026-04-16 11:56:36"
5528,153,"2021-10-20 00:00:00",226.36,0.00,"2021-10-20 00:00:00","2026-04-16 11:56:36"
5529,103,"2024-03-07 00:00:00",173.74,0.00,"2024-03-07 00:00:00","2026-04-16 11:56:36"
5530,235,"2026-03-19 00:00:00",62.06,5.00,"2026-03-19 00:00:00","2026-04-16 11:56:36"
5531,83,"2024-06-24 00:00:00",36.82,10.00,"2024-06-24 00:00:00","2026-04-16 11:56:36"
5532,148,"2024-07-08 00:00:00",109.72,0.00,"2024-07-08 00:00:00","2026-04-16 11:56:36"
5533,183,"2024-05-26 00:00:00",378.12,0.00,"2024-05-26 00:00:00","2026-04-16 11:56:36"
5534,291,"2025-02-15 00:00:00",47.98,10.00,"2025-02-15 00:00:00","2026-04-16 11:56:36"
5535,17,"2025-04-03 00:00:00",265.12,0.00,"2025-04-03 00:00:00","2026-04-16 11:56:36"
5536,212,"2023-01-04 00:00:00",131.44,0.00,"2023-01-04 00:00:00","2026-04-16 11:56:36"
5537,172,"2024-11-07 00:00:00",101.67,0.00,"2024-11-07 00:00:00","2026-04-16 11:56:36"
5538,283,"2021-08-05 00:00:00",210.58,0.00,"2021-08-05 00:00:00","2026-04-16 11:56:36"
5539,35,"2025-07-02 00:00:00",42.78,10.00,"2025-07-02 00:00:00","2026-04-16 11:56:36"
5540,131,"2023-10-18 00:00:00",71.61,5.00,"2023-10-18 00:00:00","2026-04-16 11:56:36"
5541,193,"2024-11-27 00:00:00",41.26,10.00,"2024-11-27 00:00:00","2026-04-16 11:56:36"
5542,261,"2025-11-25 00:00:00",60.44,5.00,"2025-11-25 00:00:00","2026-04-16 11:56:36"
5543,156,"2023-12-04 00:00:00",146.37,0.00,"2023-12-04 00:00:00","2026-04-16 11:56:36"
5544,223,"2023-05-12 00:00:00",110.34,0.00,"2023-05-12 00:00:00","2026-04-16 11:56:36"
5545,73,"2021-11-24 00:00:00",188.53,0.00,"2021-11-24 00:00:00","2026-04-16 11:56:36"
5546,52,"2025-11-18 00:00:00",225.67,0.00,"2025-11-18 00:00:00","2026-04-16 11:56:36"
5547,60,"2025-07-17 00:00:00",181.05,0.00,"2025-07-17 00:00:00","2026-04-16 11:56:36"
5548,118,"2022-08-28 00:00:00",385.37,0.00,"2022-08-28 00:00:00","2026-04-16 11:56:36"
5549,65,"2025-10-02 00:00:00",195.60,0.00,"2025-10-02 00:00:00","2026-04-16 11:56:36"
5550,16,"2026-04-12 00:00:00",39.75,10.00,"2026-04-12 00:00:00","2026-04-16 11:56:36"
5551,98,"2023-05-07 00:00:00",72.24,5.00,"2023-05-07 00:00:00","2026-04-16 11:56:36"
5552,143,"2024-04-05 00:00:00",233.40,0.00,"2024-04-05 00:00:00","2026-04-16 11:56:36"
5553,118,"2022-12-04 00:00:00",132.60,0.00,"2022-12-04 00:00:00","2026-04-16 11:56:36"
5554,163,"2026-01-24 00:00:00",169.59,0.00,"2026-01-24 00:00:00","2026-04-16 11:56:36"
5555,11,"2025-05-27 00:00:00",177.52,0.00,"2025-05-27 00:00:00","2026-04-16 11:56:36"
5556,74,"2023-10-08 00:00:00",271.92,0.00,"2023-10-08 00:00:00","2026-04-16 11:56:36"
5557,88,"2025-10-31 00:00:00",184.92,0.00,"2025-10-31 00:00:00","2026-04-16 11:56:36"
5558,11,"2023-12-02 00:00:00",165.33,0.00,"2023-12-02 00:00:00","2026-04-16 11:56:36"
5559,33,"2026-03-20 00:00:00",50.16,5.00,"2026-03-20 00:00:00","2026-04-16 11:56:36"
5560,283,"2021-08-02 00:00:00",51.22,5.00,"2021-08-02 00:00:00","2026-04-16 11:56:36"
5561,257,"2025-02-11 00:00:00",83.98,0.00,"2025-02-11 00:00:00","2026-04-16 11:56:36"
5562,300,"2024-12-18 00:00:00",103.06,0.00,"2024-12-18 00:00:00","2026-04-16 11:56:36"
5563,5,"2026-01-11 00:00:00",149.68,0.00,"2026-01-11 00:00:00","2026-04-16 11:56:36"
5564,166,"2022-05-05 00:00:00",39.24,10.00,"2022-05-05 00:00:00","2026-04-16 11:56:36"
5565,71,"2025-05-18 00:00:00",47.05,10.00,"2025-05-18 00:00:00","2026-04-16 11:56:36"
5566,269,"2025-01-03 00:00:00",184.11,0.00,"2025-01-03 00:00:00","2026-04-16 11:56:36"
5567,29,"2026-04-11 00:00:00",207.20,0.00,"2026-04-11 00:00:00","2026-04-16 11:56:36"
5568,101,"2026-02-24 00:00:00",167.73,0.00,"2026-02-24 00:00:00","2026-04-16 11:56:36"
5569,253,"2025-02-07 00:00:00",34.80,10.00,"2025-02-07 00:00:00","2026-04-16 11:56:36"
5570,116,"2025-07-10 00:00:00",287.80,0.00,"2025-07-10 00:00:00","2026-04-16 11:56:36"
5571,179,"2022-11-17 00:00:00",252.72,0.00,"2022-11-17 00:00:00","2026-04-16 11:56:36"
5572,138,"2021-07-13 00:00:00",61.28,5.00,"2021-07-13 00:00:00","2026-04-16 11:56:36"
5573,193,"2023-10-04 00:00:00",137.30,0.00,"2023-10-04 00:00:00","2026-04-16 11:56:36"
5574,182,"2022-12-10 00:00:00",260.44,0.00,"2022-12-10 00:00:00","2026-04-16 11:56:36"
5575,170,"2023-03-27 00:00:00",7.26,25.00,"2023-03-27 00:00:00","2026-04-16 11:56:36"
5576,174,"2025-07-12 00:00:00",107.65,0.00,"2025-07-12 00:00:00","2026-04-16 11:56:36"
5577,276,"2025-08-25 00:00:00",174.90,0.00,"2025-08-25 00:00:00","2026-04-16 11:56:36"
5578,216,"2025-01-29 00:00:00",102.72,0.00,"2025-01-29 00:00:00","2026-04-16 11:56:36"
5579,30,"2025-01-18 00:00:00",112.02,0.00,"2025-01-18 00:00:00","2026-04-16 11:56:36"
5580,231,"2024-07-04 00:00:00",15.45,25.00,"2024-07-04 00:00:00","2026-04-16 11:56:36"
5581,223,"2025-02-28 00:00:00",274.61,0.00,"2025-02-28 00:00:00","2026-04-16 11:56:36"
5582,151,"2023-10-31 00:00:00",218.41,0.00,"2023-10-31 00:00:00","2026-04-16 11:56:36"
5583,2,"2025-03-19 00:00:00",45.62,10.00,"2025-03-19 00:00:00","2026-04-16 11:56:36"
5584,213,"2024-12-15 00:00:00",73.48,5.00,"2024-12-15 00:00:00","2026-04-16 11:56:36"
5585,37,"2025-05-14 00:00:00",142.36,0.00,"2025-05-14 00:00:00","2026-04-16 11:56:36"
5586,265,"2025-11-25 00:00:00",274.97,0.00,"2025-11-25 00:00:00","2026-04-16 11:56:36"
5587,211,"2024-11-07 00:00:00",216.64,0.00,"2024-11-07 00:00:00","2026-04-16 11:56:36"
5588,142,"2025-03-26 00:00:00",137.13,0.00,"2025-03-26 00:00:00","2026-04-16 11:56:36"
5589,194,"2023-01-25 00:00:00",83.50,0.00,"2023-01-25 00:00:00","2026-04-16 11:56:36"
5590,78,"2026-04-07 00:00:00",53.96,5.00,"2026-04-07 00:00:00","2026-04-16 11:56:36"
5591,263,"2020-02-11 00:00:00",136.69,0.00,"2020-02-11 00:00:00","2026-04-16 11:56:36"
5592,271,"2022-11-02 00:00:00",78.06,0.00,"2022-11-02 00:00:00","2026-04-16 11:56:36"
5593,90,"2025-09-02 00:00:00",38.45,10.00,"2025-09-02 00:00:00","2026-04-16 11:56:36"
5594,89,"2024-07-09 00:00:00",107.98,0.00,"2024-07-09 00:00:00","2026-04-16 11:56:36"
5595,179,"2024-01-22 00:00:00",151.29,0.00,"2024-01-22 00:00:00","2026-04-16 11:56:36"
5596,272,"2024-12-19 00:00:00",166.42,0.00,"2024-12-19 00:00:00","2026-04-16 11:56:36"
5597,131,"2024-07-20 00:00:00",291.17,0.00,"2024-07-20 00:00:00","2026-04-16 11:56:36"
5598,263,"2020-03-14 00:00:00",191.00,0.00,"2020-03-14 00:00:00","2026-04-16 11:56:36"
5599,159,"2024-09-15 00:00:00",66.20,5.00,"2024-09-15 00:00:00","2026-04-16 11:56:36"
5600,294,"2025-05-31 00:00:00",55.13,5.00,"2025-05-31 00:00:00","2026-04-16 11:56:36"
5601,278,"2026-04-08 00:00:00",13.50,25.00,"2026-04-08 00:00:00","2026-04-16 11:56:36"
5602,93,"2025-02-25 00:00:00",176.59,0.00,"2025-02-25 00:00:00","2026-04-16 11:56:36"
5603,189,"2025-11-05 00:00:00",211.94,0.00,"2025-11-05 00:00:00","2026-04-16 11:56:36"
5604,185,"2026-01-28 00:00:00",82.04,0.00,"2026-01-28 00:00:00","2026-04-16 11:56:36"
5605,173,"2025-09-07 00:00:00",208.04,0.00,"2025-09-07 00:00:00","2026-04-16 11:56:36"
5606,41,"2025-02-17 00:00:00",51.10,5.00,"2025-02-17 00:00:00","2026-04-16 11:56:36"
5607,90,"2025-11-20 00:00:00",111.94,0.00,"2025-11-20 00:00:00","2026-04-16 11:56:36"
5608,131,"2022-10-25 00:00:00",207.52,0.00,"2022-10-25 00:00:00","2026-04-16 11:56:36"
5609,204,"2025-12-25 00:00:00",17.97,25.00,"2025-12-25 00:00:00","2026-04-16 11:56:36"
5610,157,"2021-07-19 00:00:00",70.65,5.00,"2021-07-19 00:00:00","2026-04-16 11:56:36"
5611,278,"2026-04-05 00:00:00",82.23,0.00,"2026-04-05 00:00:00","2026-04-16 11:56:36"
5612,18,"2024-01-29 00:00:00",37.86,10.00,"2024-01-29 00:00:00","2026-04-16 11:56:36"
5613,69,"2025-11-28 00:00:00",195.97,0.00,"2025-11-28 00:00:00","2026-04-16 11:56:36"
5614,277,"2025-04-17 00:00:00",19.52,25.00,"2025-04-17 00:00:00","2026-04-16 11:56:36"
5615,147,"2025-11-07 00:00:00",113.80,0.00,"2025-11-07 00:00:00","2026-04-16 11:56:36"
5616,221,"2025-08-27 00:00:00",93.77,0.00,"2025-08-27 00:00:00","2026-04-16 11:56:36"
5617,21,"2025-12-06 00:00:00",144.72,0.00,"2025-12-06 00:00:00","2026-04-16 11:56:36"
5618,28,"2023-04-12 00:00:00",375.05,0.00,"2023-04-12 00:00:00","2026-04-16 11:56:36"
5619,278,"2026-03-07 00:00:00",27.45,10.00,"2026-03-07 00:00:00","2026-04-16 11:56:36"
5620,248,"2022-02-28 00:00:00",174.28,0.00,"2022-02-28 00:00:00","2026-04-16 11:56:36"
5621,152,"2025-04-16 00:00:00",32.64,10.00,"2025-04-16 00:00:00","2026-04-16 11:56:36"
5622,269,"2024-06-01 00:00:00",178.23,0.00,"2024-06-01 00:00:00","2026-04-16 11:56:36"
5623,295,"2026-04-12 00:00:00",61.67,5.00,"2026-04-12 00:00:00","2026-04-16 11:56:36"
5624,134,"2024-10-19 00:00:00",159.82,0.00,"2024-10-19 00:00:00","2026-04-16 11:56:36"
5625,285,"2024-12-14 00:00:00",61.19,5.00,"2024-12-14 00:00:00","2026-04-16 11:56:36"
5626,72,"2024-09-09 00:00:00",212.97,0.00,"2024-09-09 00:00:00","2026-04-16 11:56:36"
5627,267,"2026-01-26 00:00:00",169.97,0.00,"2026-01-26 00:00:00","2026-04-16 11:56:36"
5628,11,"2025-11-01 00:00:00",135.85,0.00,"2025-11-01 00:00:00","2026-04-16 11:56:36"
5629,211,"2024-11-11 00:00:00",45.79,10.00,"2024-11-11 00:00:00","2026-04-16 11:56:36"
5630,211,"2025-02-10 00:00:00",244.51,0.00,"2025-02-10 00:00:00","2026-04-16 11:56:36"
5631,265,"2025-04-16 00:00:00",118.88,0.00,"2025-04-16 00:00:00","2026-04-16 11:56:36"
5632,88,"2025-04-22 00:00:00",16.05,25.00,"2025-04-22 00:00:00","2026-04-16 11:56:36"
5633,133,"2025-12-28 00:00:00",143.85,0.00,"2025-12-28 00:00:00","2026-04-16 11:56:36"
5634,219,"2022-08-30 00:00:00",42.85,10.00,"2022-08-30 00:00:00","2026-04-16 11:56:36"
5635,143,"2025-11-30 00:00:00",67.32,5.00,"2025-11-30 00:00:00","2026-04-16 11:56:36"
5636,32,"2024-03-27 00:00:00",41.38,10.00,"2024-03-27 00:00:00","2026-04-16 11:56:36"
5637,290,"2022-10-08 00:00:00",289.54,0.00,"2022-10-08 00:00:00","2026-04-16 11:56:36"
5638,146,"2023-03-07 00:00:00",30.14,10.00,"2023-03-07 00:00:00","2026-04-16 11:56:36"
5639,176,"2025-07-21 00:00:00",195.60,0.00,"2025-07-21 00:00:00","2026-04-16 11:56:36"
5640,180,"2025-10-03 00:00:00",130.72,0.00,"2025-10-03 00:00:00","2026-04-16 11:56:36"
5641,55,"2021-09-02 00:00:00",282.17,0.00,"2021-09-02 00:00:00","2026-04-16 11:56:36"
5642,266,"2026-03-30 00:00:00",99.33,0.00,"2026-03-30 00:00:00","2026-04-16 11:56:36"
5643,219,"2022-01-31 00:00:00",19.72,25.00,"2022-01-31 00:00:00","2026-04-16 11:56:36"
5644,292,"2025-03-18 00:00:00",66.44,5.00,"2025-03-18 00:00:00","2026-04-16 11:56:36"
5645,111,"2024-08-23 00:00:00",103.51,0.00,"2024-08-23 00:00:00","2026-04-16 11:56:36"
5646,141,"2024-05-06 00:00:00",8.46,25.00,"2024-05-06 00:00:00","2026-04-16 11:56:36"
5647,113,"2025-08-28 00:00:00",43.45,10.00,"2025-08-28 00:00:00","2026-04-16 11:56:36"
5648,198,"2025-05-12 00:00:00",77.88,0.00,"2025-05-12 00:00:00","2026-04-16 11:56:36"
5649,215,"2025-11-05 00:00:00",190.37,0.00,"2025-11-05 00:00:00","2026-04-16 11:56:36"
5650,129,"2025-11-05 00:00:00",85.17,0.00,"2025-11-05 00:00:00","2026-04-16 11:56:36"
5651,287,"2022-08-07 00:00:00",181.31,0.00,"2022-08-07 00:00:00","2026-04-16 11:56:36"
5652,15,"2022-09-20 00:00:00",44.72,10.00,"2022-09-20 00:00:00","2026-04-16 11:56:36"
5653,19,"2025-12-23 00:00:00",40.96,10.00,"2025-12-23 00:00:00","2026-04-16 11:56:36"
5654,132,"2021-08-19 00:00:00",150.32,0.00,"2021-08-19 00:00:00","2026-04-16 11:56:36"
5655,268,"2025-11-29 00:00:00",142.59,0.00,"2025-11-29 00:00:00","2026-04-16 11:56:36"
5656,269,"2025-08-24 00:00:00",310.03,0.00,"2025-08-24 00:00:00","2026-04-16 11:56:36"
5657,108,"2026-04-07 00:00:00",148.02,0.00,"2026-04-07 00:00:00","2026-04-16 11:56:36"
5658,269,"2025-03-30 00:00:00",22.40,25.00,"2025-03-30 00:00:00","2026-04-16 11:56:36"
5659,218,"2025-05-20 00:00:00",96.51,0.00,"2025-05-20 00:00:00","2026-04-16 11:56:36"
5660,145,"2026-01-18 00:00:00",35.54,10.00,"2026-01-18 00:00:00","2026-04-16 11:56:36"
5661,270,"2021-01-10 00:00:00",57.71,5.00,"2021-01-10 00:00:00","2026-04-16 11:56:36"
5662,109,"2025-09-17 00:00:00",179.18,0.00,"2025-09-17 00:00:00","2026-04-16 11:56:36"
5663,278,"2025-10-24 00:00:00",34.60,10.00,"2025-10-24 00:00:00","2026-04-16 11:56:36"
5664,36,"2026-03-29 00:00:00",83.54,0.00,"2026-03-29 00:00:00","2026-04-16 11:56:36"
5665,133,"2022-12-06 00:00:00",84.15,0.00,"2022-12-06 00:00:00","2026-04-16 11:56:36"
5666,268,"2026-02-27 00:00:00",247.02,0.00,"2026-02-27 00:00:00","2026-04-16 11:56:36"
5667,129,"2025-08-17 00:00:00",123.22,0.00,"2025-08-17 00:00:00","2026-04-16 11:56:36"
5668,152,"2023-11-11 00:00:00",137.48,0.00,"2023-11-11 00:00:00","2026-04-16 11:56:36"
5669,94,"2024-11-29 00:00:00",164.76,0.00,"2024-11-29 00:00:00","2026-04-16 11:56:36"
5670,79,"2025-06-07 00:00:00",147.39,0.00,"2025-06-07 00:00:00","2026-04-16 11:56:36"
5671,173,"2026-02-24 00:00:00",218.68,0.00,"2026-02-24 00:00:00","2026-04-16 11:56:36"
5672,92,"2025-07-10 00:00:00",40.64,10.00,"2025-07-10 00:00:00","2026-04-16 11:56:36"
5673,24,"2022-11-16 00:00:00",80.06,0.00,"2022-11-16 00:00:00","2026-04-16 11:56:36"
5674,13,"2023-08-24 00:00:00",271.82,0.00,"2023-08-24 00:00:00","2026-04-16 11:56:36"
5675,252,"2024-03-19 00:00:00",134.23,0.00,"2024-03-19 00:00:00","2026-04-16 11:56:36"
5676,158,"2024-08-08 00:00:00",44.22,10.00,"2024-08-08 00:00:00","2026-04-16 11:56:36"
5677,293,"2025-05-02 00:00:00",104.71,0.00,"2025-05-02 00:00:00","2026-04-16 11:56:36"
5678,67,"2023-05-14 00:00:00",251.59,0.00,"2023-05-14 00:00:00","2026-04-16 11:56:36"
5679,88,"2026-03-27 00:00:00",214.39,0.00,"2026-03-27 00:00:00","2026-04-16 11:56:36"
5680,27,"2025-08-01 00:00:00",222.51,0.00,"2025-08-01 00:00:00","2026-04-16 11:56:36"
5681,78,"2025-08-06 00:00:00",127.64,0.00,"2025-08-06 00:00:00","2026-04-16 11:56:36"
5682,115,"2024-02-15 00:00:00",60.55,5.00,"2024-02-15 00:00:00","2026-04-16 11:56:36"
5683,285,"2025-06-14 00:00:00",235.23,0.00,"2025-06-14 00:00:00","2026-04-16 11:56:36"
5684,119,"2024-08-28 00:00:00",68.32,5.00,"2024-08-28 00:00:00","2026-04-16 11:56:36"
5685,13,"2026-04-12 00:00:00",65.04,5.00,"2026-04-12 00:00:00","2026-04-16 11:56:36"
5686,63,"2024-10-19 00:00:00",345.28,0.00,"2024-10-19 00:00:00","2026-04-16 11:56:36"
5687,217,"2025-07-12 00:00:00",174.50,0.00,"2025-07-12 00:00:00","2026-04-16 11:56:36"
5688,21,"2026-03-07 00:00:00",220.14,0.00,"2026-03-07 00:00:00","2026-04-16 11:56:36"
5689,51,"2025-08-13 00:00:00",167.91,0.00,"2025-08-13 00:00:00","2026-04-16 11:56:36"
5690,238,"2022-10-13 00:00:00",276.99,0.00,"2022-10-13 00:00:00","2026-04-16 11:56:36"
5691,85,"2025-11-06 00:00:00",188.07,0.00,"2025-11-06 00:00:00","2026-04-16 11:56:36"
5692,71,"2025-10-17 00:00:00",208.74,0.00,"2025-10-17 00:00:00","2026-04-16 11:56:36"
5693,32,"2022-08-28 00:00:00",9.42,25.00,"2022-08-28 00:00:00","2026-04-16 11:56:36"
5694,251,"2026-03-16 00:00:00",34.31,10.00,"2026-03-16 00:00:00","2026-04-16 11:56:36"
5695,63,"2025-11-24 00:00:00",28.43,10.00,"2025-11-24 00:00:00","2026-04-16 11:56:36"
5696,27,"2026-03-07 00:00:00",286.34,0.00,"2026-03-07 00:00:00","2026-04-16 11:56:36"
5697,131,"2023-09-23 00:00:00",80.52,0.00,"2023-09-23 00:00:00","2026-04-16 11:56:36"
5698,220,"2025-07-01 00:00:00",75.40,0.00,"2025-07-01 00:00:00","2026-04-16 11:56:36"
5699,75,"2026-02-22 00:00:00",268.18,0.00,"2026-02-22 00:00:00","2026-04-16 11:56:36"
5700,232,"2025-10-01 00:00:00",115.60,0.00,"2025-10-01 00:00:00","2026-04-16 11:56:36"
5701,188,"2026-02-21 00:00:00",138.84,0.00,"2026-02-21 00:00:00","2026-04-16 11:56:36"
5702,12,"2024-12-21 00:00:00",140.85,0.00,"2024-12-21 00:00:00","2026-04-16 11:56:36"
5703,103,"2024-01-09 00:00:00",57.22,5.00,"2024-01-09 00:00:00","2026-04-16 11:56:36"
5704,286,"2022-06-13 00:00:00",32.36,10.00,"2022-06-13 00:00:00","2026-04-16 11:56:36"
5705,253,"2025-02-14 00:00:00",78.66,0.00,"2025-02-14 00:00:00","2026-04-16 11:56:36"
5706,166,"2024-03-03 00:00:00",29.20,10.00,"2024-03-03 00:00:00","2026-04-16 11:56:36"
5707,168,"2024-03-29 00:00:00",105.84,0.00,"2024-03-29 00:00:00","2026-04-16 11:56:36"
5708,243,"2024-07-03 00:00:00",114.60,0.00,"2024-07-03 00:00:00","2026-04-16 11:56:36"
5709,110,"2025-12-24 00:00:00",160.13,0.00,"2025-12-24 00:00:00","2026-04-16 11:56:36"
5710,247,"2026-04-12 00:00:00",261.22,0.00,"2026-04-12 00:00:00","2026-04-16 11:56:36"
5711,157,"2022-03-17 00:00:00",63.93,5.00,"2022-03-17 00:00:00","2026-04-16 11:56:36"
5712,247,"2024-05-24 00:00:00",261.33,0.00,"2024-05-24 00:00:00","2026-04-16 11:56:36"
5713,179,"2024-06-16 00:00:00",109.59,0.00,"2024-06-16 00:00:00","2026-04-16 11:56:36"
5714,29,"2026-04-13 00:00:00",223.30,0.00,"2026-04-13 00:00:00","2026-04-16 11:56:36"
5715,197,"2024-04-19 00:00:00",97.94,0.00,"2024-04-19 00:00:00","2026-04-16 11:56:36"
5716,198,"2026-02-22 00:00:00",240.81,0.00,"2026-02-22 00:00:00","2026-04-16 11:56:36"
5717,134,"2024-03-24 00:00:00",45.96,10.00,"2024-03-24 00:00:00","2026-04-16 11:56:36"
5718,263,"2020-03-13 00:00:00",79.10,0.00,"2020-03-13 00:00:00","2026-04-16 11:56:36"
5719,151,"2023-08-08 00:00:00",166.84,0.00,"2023-08-08 00:00:00","2026-04-16 11:56:36"
5720,222,"2025-08-09 00:00:00",275.46,0.00,"2025-08-09 00:00:00","2026-04-16 11:56:36"
5721,224,"2023-09-11 00:00:00",9.36,25.00,"2023-09-11 00:00:00","2026-04-16 11:56:36"
5722,156,"2026-01-08 00:00:00",31.29,10.00,"2026-01-08 00:00:00","2026-04-16 11:56:36"
5723,152,"2024-12-03 00:00:00",96.70,0.00,"2024-12-03 00:00:00","2026-04-16 11:56:36"
5724,233,"2025-03-20 00:00:00",62.98,5.00,"2025-03-20 00:00:00","2026-04-16 11:56:36"
5725,295,"2026-03-08 00:00:00",120.48,0.00,"2026-03-08 00:00:00","2026-04-16 11:56:36"
5726,18,"2023-07-27 00:00:00",6.30,25.00,"2023-07-27 00:00:00","2026-04-16 11:56:36"
5727,249,"2024-06-03 00:00:00",164.71,0.00,"2024-06-03 00:00:00","2026-04-16 11:56:36"
5728,239,"2024-12-14 00:00:00",96.08,0.00,"2024-12-14 00:00:00","2026-04-16 11:56:36"
5729,297,"2026-04-07 00:00:00",158.32,0.00,"2026-04-07 00:00:00","2026-04-16 11:56:36"
5730,265,"2026-04-01 00:00:00",208.22,0.00,"2026-04-01 00:00:00","2026-04-16 11:56:36"
5731,159,"2025-04-06 00:00:00",22.04,25.00,"2025-04-06 00:00:00","2026-04-16 11:56:36"
5732,285,"2025-09-10 00:00:00",280.38,0.00,"2025-09-10 00:00:00","2026-04-16 11:56:36"
5733,56,"2025-11-19 00:00:00",12.20,25.00,"2025-11-19 00:00:00","2026-04-16 11:56:36"
5734,175,"2025-07-28 00:00:00",4.25,25.00,"2025-07-28 00:00:00","2026-04-16 11:56:36"
5735,58,"2021-06-24 00:00:00",118.82,0.00,"2021-06-24 00:00:00","2026-04-16 11:56:36"
5736,64,"2025-05-29 00:00:00",5.27,25.00,"2025-05-29 00:00:00","2026-04-16 11:56:36"
5737,227,"2026-02-24 00:00:00",101.84,0.00,"2026-02-24 00:00:00","2026-04-16 11:56:36"
5738,27,"2025-06-13 00:00:00",135.77,0.00,"2025-06-13 00:00:00","2026-04-16 11:56:36"
5739,176,"2026-03-15 00:00:00",132.26,0.00,"2026-03-15 00:00:00","2026-04-16 11:56:36"
5740,250,"2022-01-07 00:00:00",37.46,10.00,"2022-01-07 00:00:00","2026-04-16 11:56:36"
5741,199,"2023-11-22 00:00:00",130.04,0.00,"2023-11-22 00:00:00","2026-04-16 11:56:36"
5742,23,"2025-08-16 00:00:00",104.85,0.00,"2025-08-16 00:00:00","2026-04-16 11:56:36"
5743,124,"2025-10-30 00:00:00",31.77,10.00,"2025-10-30 00:00:00","2026-04-16 11:56:36"
5744,195,"2025-08-19 00:00:00",92.76,0.00,"2025-08-19 00:00:00","2026-04-16 11:56:36"
5745,247,"2026-02-03 00:00:00",183.96,0.00,"2026-02-03 00:00:00","2026-04-16 11:56:36"
5746,66,"2022-06-13 00:00:00",47.05,10.00,"2022-06-13 00:00:00","2026-04-16 11:56:36"
5747,122,"2025-11-26 00:00:00",169.83,0.00,"2025-11-26 00:00:00","2026-04-16 11:56:36"
5748,94,"2025-02-09 00:00:00",70.43,5.00,"2025-02-09 00:00:00","2026-04-16 11:56:36"
5749,121,"2024-03-06 00:00:00",148.37,0.00,"2024-03-06 00:00:00","2026-04-16 11:56:36"
5750,11,"2022-11-30 00:00:00",163.60,0.00,"2022-11-30 00:00:00","2026-04-16 11:56:36"
5751,136,"2025-12-22 00:00:00",57.98,5.00,"2025-12-22 00:00:00","2026-04-16 11:56:36"
5752,77,"2024-11-26 00:00:00",22.36,25.00,"2024-11-26 00:00:00","2026-04-16 11:56:36"
5753,98,"2024-01-11 00:00:00",105.65,0.00,"2024-01-11 00:00:00","2026-04-16 11:56:36"
5754,103,"2024-03-26 00:00:00",8.70,25.00,"2024-03-26 00:00:00","2026-04-16 11:56:36"
5755,151,"2023-12-03 00:00:00",167.93,0.00,"2023-12-03 00:00:00","2026-04-16 11:56:36"
