order_id,order_item_id,product_key,customer_key,order_date_key,ship_date_key,delivered_date_key,canceled_date_key,order_datetime,order_delivery_fee,ship_datetime,delivered_datetime,canceled_datetime,quantity,unit_price,line_total,item_status
9344,41680,3179,177,20251017,20251020,20251021,NULL,"2025-10-17 09:15:30",0.00,"2025-10-20 14:53:00","2025-10-21 11:33:19",NULL,1,10.68,10.68,DELIVERED
9344,41681,543,177,20251017,20251018,20251020,NULL,"2025-10-17 09:15:30",0.00,"2025-10-18 14:23:00","2025-10-20 10:31:00",NULL,5,6.44,32.20,DELIVERED
9344,41683,3857,177,20251017,20251019,20251024,NULL,"2025-10-17 09:15:30",0.00,"2025-10-19 12:55:00","2025-10-24 12:06:00",NULL,2,26.78,53.56,DELIVERED
9345,41685,3066,56,20260404,20260405,20260409,NULL,"2026-04-04 07:45:24",0.00,"2026-04-05 13:36:00","2026-04-09 12:49:00",NULL,3,10.13,30.39,DELIVERED
9345,41686,4834,56,20260404,20260405,20260406,NULL,"2026-04-04 07:45:24",0.00,"2026-04-05 09:12:00","2026-04-06 15:35:00",NULL,3,9.07,27.21,DELIVERED
9348,41692,3158,292,20260225,20260228,20260301,NULL,"2026-02-25 07:36:15",0.00,"2026-02-28 16:05:00","2026-03-01 16:03:26",NULL,1,12.45,12.45,DELIVERED
9348,41694,2583,292,20260225,20260228,20260301,NULL,"2026-02-25 07:36:15",0.00,"2026-02-28 12:20:00","2026-03-01 11:01:00",NULL,5,9.67,48.35,DELIVERED
9349,41697,4553,215,20240118,20240121,20240125,NULL,"2024-01-18 16:48:05",0.00,"2024-01-21 11:05:00","2024-01-25 12:26:00",NULL,3,12.75,38.25,DELIVERED
9349,41698,2067,215,20240118,20240120,20240121,NULL,"2024-01-18 16:48:05",0.00,"2024-01-20 09:37:00","2024-01-21 15:53:05",NULL,5,4.99,24.95,DELIVERED
9349,41700,1105,215,20240118,20240120,20240124,NULL,"2024-01-18 16:48:05",0.00,"2024-01-20 10:47:00","2024-01-24 11:56:00",NULL,1,10.08,10.08,DELIVERED
9349,41701,4030,215,20240118,20240121,20240122,NULL,"2024-01-18 16:48:05",0.00,"2024-01-21 17:42:00","2024-01-22 17:58:00",NULL,4,20.47,81.88,DELIVERED
9349,41702,173,215,20240118,20240121,20240125,NULL,"2024-01-18 16:48:05",0.00,"2024-01-21 11:00:00","2024-01-25 17:26:00",NULL,1,2.43,2.43,DELIVERED
9351,41711,2993,81,20211021,20211024,20211029,NULL,"2021-10-21 07:54:44",0.00,"2021-10-24 08:41:00","2021-10-29 12:41:00",NULL,3,9.59,28.77,DELIVERED
9351,41712,2738,81,20211021,20211022,20211023,NULL,"2021-10-21 07:54:44",0.00,"2021-10-22 12:58:00","2021-10-23 15:21:00",NULL,1,4.27,4.27,DELIVERED
9351,41713,4330,81,20211021,20211022,20211025,NULL,"2021-10-21 07:54:44",0.00,"2021-10-22 15:52:00","2021-10-25 14:36:19",NULL,5,26.61,133.05,DELIVERED
9351,41714,1445,81,20211021,20211023,20211024,NULL,"2021-10-21 07:54:44",0.00,"2021-10-23 08:29:00","2021-10-24 12:25:00",NULL,5,4.54,22.70,DELIVERED
9351,41716,1090,81,20211021,20211022,20211023,NULL,"2021-10-21 07:54:44",0.00,"2021-10-22 11:16:00","2021-10-23 13:16:00",NULL,2,2.39,4.78,DELIVERED
9351,41717,4016,81,20211021,20211024,20211025,NULL,"2021-10-21 07:54:44",0.00,"2021-10-24 09:48:00","2021-10-25 14:36:19",NULL,1,8.78,8.78,DELIVERED
9352,41718,4855,203,20250315,20250318,20250319,NULL,"2025-03-15 08:58:01",0.00,"2025-03-18 10:09:00","2025-03-19 17:16:16",NULL,5,11.08,55.40,DELIVERED
9352,41719,4434,203,20250315,20250318,20250319,NULL,"2025-03-15 08:58:01",0.00,"2025-03-18 17:21:00","2025-03-19 17:16:16",NULL,5,7.43,37.15,DELIVERED
9352,41721,4991,203,20250315,NULL,NULL,20250316,"2025-03-15 08:58:01",0.00,NULL,NULL,"2025-03-16 00:00:00",3,2.82,8.46,CANCELED
9353,41722,5170,22,20240521,20240523,20240524,NULL,"2024-05-21 18:30:07",0.00,"2024-05-23 16:33:00","2024-05-24 13:32:22",NULL,5,2.42,12.10,DELIVERED
9353,41724,1639,22,20240521,20240523,20240527,NULL,"2024-05-21 18:30:07",0.00,"2024-05-23 14:45:00","2024-05-27 15:08:00",NULL,3,7.63,22.89,DELIVERED
9353,41725,860,22,20240521,20240522,20240523,NULL,"2024-05-21 18:30:07",0.00,"2024-05-22 14:56:00","2024-05-23 16:42:00",NULL,1,16.28,16.28,DELIVERED
9353,41727,4043,22,20240521,NULL,NULL,20240521,"2024-05-21 18:30:07",0.00,NULL,NULL,"2024-05-21 00:00:00",4,8.94,35.76,CANCELED
9353,41728,2896,22,20240521,20240523,20240526,NULL,"2024-05-21 18:30:07",0.00,"2024-05-23 16:40:00","2024-05-26 18:29:00",NULL,3,9.81,29.43,DELIVERED
9355,41736,1848,25,20241003,20241004,20241005,NULL,"2024-10-03 07:50:40",5.00,"2024-10-04 13:02:00","2024-10-05 15:03:00",NULL,1,3.43,3.43,DELIVERED
9355,41737,1347,25,20241003,NULL,NULL,20241003,"2024-10-03 07:50:40",5.00,NULL,NULL,"2024-10-03 00:00:00",1,1.92,1.92,CANCELED
9355,41738,1433,25,20241003,20241006,20241008,NULL,"2024-10-03 07:50:40",5.00,"2024-10-06 12:48:00","2024-10-08 17:55:00",NULL,3,10.91,32.73,DELIVERED
9355,41739,3674,25,20241003,20241006,20241007,NULL,"2024-10-03 07:50:40",5.00,"2024-10-06 08:20:00","2024-10-07 15:12:00",NULL,3,6.66,19.98,DELIVERED
9356,41742,309,300,20250901,20250902,20250904,NULL,"2025-09-01 07:34:29",0.00,"2025-09-02 11:52:00","2025-09-04 14:21:08",NULL,2,22.23,44.46,DELIVERED
9356,41743,4232,300,20250901,20250904,20250908,NULL,"2025-09-01 07:34:29",0.00,"2025-09-04 12:28:00","2025-09-08 09:58:00",NULL,2,17.38,34.76,DELIVERED
9357,41747,1715,75,20260105,20260106,20260109,NULL,"2026-01-05 08:49:07",0.00,"2026-01-06 17:33:00","2026-01-09 18:21:35",NULL,5,14.84,74.20,DELIVERED
9357,41749,5171,75,20260105,20260108,20260109,NULL,"2026-01-05 08:49:07",0.00,"2026-01-08 10:26:00","2026-01-09 15:39:00",NULL,2,7.54,15.08,DELIVERED
9357,41751,4312,75,20260105,20260106,20260108,NULL,"2026-01-05 08:49:07",0.00,"2026-01-06 12:18:00","2026-01-08 11:23:00",NULL,5,18.05,90.25,DELIVERED
9358,41753,548,119,20260128,20260131,20260201,NULL,"2026-01-28 12:48:21",0.00,"2026-01-31 14:04:00","2026-02-01 14:22:00",NULL,1,3.33,3.33,DELIVERED
9358,41754,2683,119,20260128,20260129,20260131,NULL,"2026-01-28 12:48:21",0.00,"2026-01-29 10:22:00","2026-01-31 18:43:00",NULL,5,4.36,21.80,DELIVERED
9358,41755,3592,119,20260128,20260131,20260203,NULL,"2026-01-28 12:48:21",0.00,"2026-01-31 15:29:00","2026-02-03 11:49:00",NULL,4,14.79,59.16,DELIVERED
9359,41756,2967,265,20251028,20251030,20251031,NULL,"2025-10-28 16:10:57",0.00,"2025-10-30 14:37:00","2025-10-31 09:44:29",NULL,4,29.36,117.44,DELIVERED
9359,41759,304,265,20251028,20251030,20251103,NULL,"2025-10-28 16:10:57",0.00,"2025-10-30 17:54:00","2025-11-03 15:29:00",NULL,1,12.84,12.84,DELIVERED
9359,41763,4224,265,20251028,20251031,20251101,NULL,"2025-10-28 16:10:57",0.00,"2025-10-31 17:27:00","2025-11-01 15:40:00",NULL,1,9.51,9.51,DELIVERED
9360,41764,178,245,20251008,20251011,20251015,NULL,"2025-10-08 14:36:36",0.00,"2025-10-11 15:01:00","2025-10-15 17:12:00",NULL,5,6.10,30.50,DELIVERED
9360,41767,437,245,20251008,20251010,20251011,NULL,"2025-10-08 14:36:36",0.00,"2025-10-10 10:16:00","2025-10-11 14:37:41",NULL,1,6.17,6.17,DELIVERED
9361,41771,3440,118,20230129,20230201,20230202,NULL,"2023-01-29 11:12:35",0.00,"2023-02-01 17:06:00","2023-02-02 16:35:00",NULL,5,30.66,153.30,DELIVERED
9361,41772,1859,118,20230129,20230131,20230203,NULL,"2023-01-29 11:12:35",0.00,"2023-01-31 14:17:00","2023-02-03 14:04:00",NULL,5,4.25,21.25,DELIVERED
9361,41773,1589,118,20230129,20230131,20230204,NULL,"2023-01-29 11:12:35",0.00,"2023-01-31 14:53:00","2023-02-04 14:13:00",NULL,5,5.49,27.45,DELIVERED
9361,41774,249,118,20230129,NULL,NULL,20230129,"2023-01-29 11:12:35",0.00,NULL,NULL,"2023-01-29 00:00:00",1,19.36,19.36,CANCELED
9364,41778,4743,238,20200718,20200720,20200723,NULL,"2020-07-18 18:45:12",0.00,"2020-07-20 16:28:00","2020-07-23 17:02:00",NULL,1,14.08,14.08,DELIVERED
9364,41780,5228,238,20200718,NULL,NULL,20200720,"2020-07-18 18:45:12",0.00,NULL,NULL,"2020-07-20 00:00:00",1,7.72,7.72,CANCELED
9364,41781,5041,238,20200718,20200720,20200725,NULL,"2020-07-18 18:45:12",0.00,"2020-07-20 10:47:00","2020-07-25 12:24:00",NULL,2,10.08,20.16,DELIVERED
9367,41791,496,187,20220915,20220917,20220918,NULL,"2022-09-15 12:28:33",0.00,"2022-09-17 11:15:00","2022-09-18 09:37:15",NULL,2,4.47,8.94,DELIVERED
9367,41792,2838,187,20220915,20220916,20220918,NULL,"2022-09-15 12:28:33",0.00,"2022-09-16 11:07:00","2022-09-18 14:10:00",NULL,4,6.95,27.80,DELIVERED
9367,41794,2800,187,20220915,20220918,20220921,NULL,"2022-09-15 12:28:33",0.00,"2022-09-18 12:12:00","2022-09-21 16:18:00",NULL,1,4.65,4.65,DELIVERED
9367,41797,1025,187,20220915,20220916,20220918,NULL,"2022-09-15 12:28:33",0.00,"2022-09-16 08:01:00","2022-09-18 09:58:00",NULL,3,7.24,21.72,DELIVERED
9367,41798,4144,187,20220915,20220918,20220923,NULL,"2022-09-15 12:28:33",0.00,"2022-09-18 16:16:00","2022-09-23 17:28:00",NULL,2,4.44,8.88,DELIVERED
9375,41818,453,39,20210510,20210511,20210516,NULL,"2021-05-10 10:25:58",5.00,"2021-05-11 10:05:00","2021-05-16 16:17:00",NULL,5,6.30,31.50,DELIVERED
9377,41827,4786,294,20240721,NULL,NULL,20240721,"2024-07-21 08:39:11",5.00,NULL,NULL,"2024-07-21 00:00:00",5,14.29,71.45,CANCELED
9378,41832,5055,171,20230123,NULL,NULL,20230125,"2023-01-23 14:24:32",5.00,NULL,NULL,"2023-01-25 00:00:00",2,22.41,44.82,CANCELED
9378,41833,4651,171,20230123,NULL,NULL,20230123,"2023-01-23 14:24:32",5.00,NULL,NULL,"2023-01-23 00:00:00",1,17.00,17.00,CANCELED
9379,41835,17,120,20251009,20251012,20251015,NULL,"2025-10-09 18:35:32",0.00,"2025-10-12 16:44:00","2025-10-15 10:28:00",NULL,3,3.63,10.89,DELIVERED
9379,41837,3436,120,20251009,20251012,20251013,NULL,"2025-10-09 18:35:32",0.00,"2025-10-12 10:02:00","2025-10-13 11:50:05",NULL,5,20.32,101.60,DELIVERED
9379,41840,3185,120,20251009,20251010,20251011,NULL,"2025-10-09 18:35:32",0.00,"2025-10-10 09:07:00","2025-10-11 11:02:00",NULL,2,6.65,13.30,DELIVERED
9379,41841,1369,120,20251009,20251011,20251013,NULL,"2025-10-09 18:35:32",0.00,"2025-10-11 12:52:00","2025-10-13 11:50:05",NULL,1,11.91,11.91,DELIVERED
9382,41846,5056,166,20240628,20240630,20240701,NULL,"2024-06-28 16:34:55",0.00,"2024-06-30 10:16:00","2024-07-01 15:12:00",NULL,5,6.47,32.35,DELIVERED
9382,41848,1493,166,20240628,20240629,20240704,NULL,"2024-06-28 16:34:55",0.00,"2024-06-29 12:48:00","2024-07-04 17:36:00",NULL,2,22.95,45.90,DELIVERED
9390,41895,3921,74,20220619,NULL,NULL,20220619,"2022-06-19 08:10:37",0.00,NULL,NULL,"2022-06-19 00:00:00",5,10.36,51.80,CANCELED
9390,41898,4095,74,20220619,20220620,20220624,NULL,"2022-06-19 08:10:37",0.00,"2022-06-20 11:21:00","2022-06-24 17:56:00",NULL,1,5.59,5.59,DELIVERED
9390,41899,2310,74,20220619,20220622,20220624,NULL,"2022-06-19 08:10:37",0.00,"2022-06-22 11:42:00","2022-06-24 15:56:00",NULL,5,11.40,57.00,DELIVERED
9390,41900,1319,74,20220619,20220620,20220622,NULL,"2022-06-19 08:10:37",0.00,"2022-06-20 16:23:00","2022-06-22 13:06:00",NULL,5,5.42,27.10,DELIVERED
9390,41901,1491,74,20220619,20220621,20220624,NULL,"2022-06-19 08:10:37",0.00,"2022-06-21 09:36:00","2022-06-24 13:29:00",NULL,2,11.72,23.44,DELIVERED
9392,41910,3674,55,20230507,20230508,20230513,NULL,"2023-05-07 11:03:55",10.00,"2023-05-08 11:17:00","2023-05-13 12:52:00",NULL,1,6.18,6.18,DELIVERED
9392,41911,2130,55,20230507,20230508,20230509,NULL,"2023-05-07 11:03:55",10.00,"2023-05-08 11:57:00","2023-05-09 17:10:50",NULL,2,5.89,11.78,DELIVERED
9394,41921,2575,164,20240927,20240929,20240930,NULL,"2024-09-27 14:15:02",0.00,"2024-09-29 08:06:00","2024-09-30 12:19:00",NULL,4,4.32,17.28,DELIVERED
9394,41923,1154,164,20240927,20240929,20241004,NULL,"2024-09-27 14:15:02",0.00,"2024-09-29 13:58:00","2024-10-04 12:46:00",NULL,2,12.19,24.38,DELIVERED
9394,41924,2545,164,20240927,NULL,NULL,20240929,"2024-09-27 14:15:02",0.00,NULL,NULL,"2024-09-29 00:00:00",4,7.12,28.48,CANCELED
9394,41925,885,164,20240927,20240929,20241001,NULL,"2024-09-27 14:15:02",0.00,"2024-09-29 16:02:00","2024-10-01 15:54:00",NULL,3,4.55,13.65,DELIVERED
9395,41929,4814,209,20260201,20260204,20260205,NULL,"2026-02-01 10:08:23",0.00,"2026-02-04 15:25:00","2026-02-05 13:27:42",NULL,1,10.42,10.42,DELIVERED
9397,41933,5235,178,20240610,20240613,20240615,NULL,"2024-06-10 08:43:06",0.00,"2024-06-13 08:06:00","2024-06-15 14:23:00",NULL,3,4.90,14.70,DELIVERED
9397,41935,1429,178,20240610,20240612,20240615,NULL,"2024-06-10 08:43:06",0.00,"2024-06-12 11:20:00","2024-06-15 16:51:00",NULL,5,7.80,39.00,DELIVERED
9397,41936,1504,178,20240610,20240611,20240612,NULL,"2024-06-10 08:43:06",0.00,"2024-06-11 17:07:00","2024-06-12 17:49:00",NULL,3,15.95,47.85,DELIVERED
9397,41938,513,178,20240610,20240612,20240614,NULL,"2024-06-10 08:43:06",0.00,"2024-06-12 14:37:00","2024-06-14 11:24:00",NULL,2,6.31,12.62,DELIVERED
9397,41939,2421,178,20240610,20240612,20240613,NULL,"2024-06-10 08:43:06",0.00,"2024-06-12 10:57:00","2024-06-13 15:04:14",NULL,4,15.07,60.28,DELIVERED
9398,41940,441,34,20260330,20260402,20260405,NULL,"2026-03-30 15:33:09",0.00,"2026-04-02 13:38:00","2026-04-05 13:27:00",NULL,5,5.51,27.55,DELIVERED
9398,41943,2677,34,20260330,20260331,20260403,NULL,"2026-03-30 15:33:09",0.00,"2026-03-31 12:37:00","2026-04-03 17:08:00",NULL,5,5.50,27.50,DELIVERED
9398,41944,481,34,20260330,20260401,20260402,NULL,"2026-03-30 15:33:09",0.00,"2026-04-01 11:15:00","2026-04-02 11:33:00",NULL,4,15.96,63.84,DELIVERED
9399,41946,4523,101,20230723,20230725,20230730,NULL,"2023-07-23 10:03:02",0.00,"2023-07-25 09:10:00","2023-07-30 12:08:00",NULL,4,13.33,53.32,DELIVERED
9399,41947,3074,101,20230723,20230726,20230727,NULL,"2023-07-23 10:03:02",0.00,"2023-07-26 14:58:00","2023-07-27 10:38:51",NULL,5,10.18,50.90,DELIVERED
9399,41948,3762,101,20230723,20230725,20230728,NULL,"2023-07-23 10:03:02",0.00,"2023-07-25 16:11:00","2023-07-28 13:55:00",NULL,5,10.72,53.60,DELIVERED
9399,41949,3511,101,20230723,NULL,NULL,20230725,"2023-07-23 10:03:02",0.00,NULL,NULL,"2023-07-25 00:00:00",1,5.11,5.11,CANCELED
9399,41951,4698,101,20230723,20230726,20230729,NULL,"2023-07-23 10:03:02",0.00,"2023-07-26 08:42:00","2023-07-29 11:09:00",NULL,2,6.78,13.56,DELIVERED
9400,41952,985,152,20250126,20250127,20250201,NULL,"2025-01-26 12:06:43",0.00,"2025-01-27 14:42:00","2025-02-01 13:16:00",NULL,5,3.05,15.25,DELIVERED
9406,41980,1223,163,20260408,20260411,20260414,NULL,"2026-04-08 10:30:18",0.00,"2026-04-11 17:35:00","2026-04-14 18:06:00",NULL,2,25.47,50.94,DELIVERED
9406,41983,1668,163,20260408,20260410,20260415,NULL,"2026-04-08 10:30:18",0.00,"2026-04-10 10:27:00","2026-04-15 13:49:00",NULL,3,12.38,37.14,DELIVERED
9408,41991,1636,63,20250102,20250105,20250109,NULL,"2025-01-02 15:48:32",0.00,"2025-01-05 09:12:00","2025-01-09 14:21:00",NULL,2,9.93,19.86,DELIVERED
9408,41993,3980,63,20250102,20250103,20250106,NULL,"2025-01-02 15:48:32",0.00,"2025-01-03 16:44:00","2025-01-06 09:58:00",NULL,2,5.87,11.74,DELIVERED
9408,41994,1616,63,20250102,20250105,20250107,NULL,"2025-01-02 15:48:32",0.00,"2025-01-05 15:54:00","2025-01-07 11:29:00",NULL,2,4.48,8.96,DELIVERED
9410,41997,1746,282,20250624,20250626,20250629,NULL,"2025-06-24 09:01:43",10.00,"2025-06-26 12:28:00","2025-06-29 18:18:00",NULL,1,16.17,16.17,DELIVERED
9411,41998,912,21,20231213,20231214,20231218,NULL,"2023-12-13 17:46:47",25.00,"2023-12-14 10:50:00","2023-12-18 14:05:00",NULL,1,9.69,9.69,DELIVERED
9412,42000,4560,228,20250122,20250124,20250129,NULL,"2025-01-22 08:42:55",0.00,"2025-01-24 11:22:00","2025-01-29 18:37:00",NULL,4,18.91,75.64,DELIVERED
9415,42013,4042,125,20240616,20240617,20240620,NULL,"2024-06-16 16:22:01",0.00,"2024-06-17 09:12:00","2024-06-20 15:48:00",NULL,1,14.04,14.04,DELIVERED
9415,42014,3927,125,20240616,20240618,20240622,NULL,"2024-06-16 16:22:01",0.00,"2024-06-18 08:37:00","2024-06-22 09:28:00",NULL,2,6.37,12.74,DELIVERED
9415,42015,1429,125,20240616,20240619,20240621,NULL,"2024-06-16 16:22:01",0.00,"2024-06-19 09:31:00","2024-06-21 09:35:00",NULL,3,8.14,24.42,DELIVERED
9422,42047,2413,242,20230413,20230415,20230416,NULL,"2023-04-13 09:03:43",10.00,"2023-04-15 17:35:00","2023-04-16 12:59:45",NULL,3,5.03,15.09,DELIVERED
9425,42062,4685,191,20260304,20260305,20260309,NULL,"2026-03-04 07:02:05",0.00,"2026-03-05 09:28:00","2026-03-09 17:43:00",NULL,1,4.29,4.29,DELIVERED
9427,42069,1640,93,20250801,20250804,20250807,NULL,"2025-08-01 18:55:07",0.00,"2025-08-04 10:42:00","2025-08-07 15:05:00",NULL,5,1.84,9.20,DELIVERED
9427,42070,2347,93,20250801,NULL,NULL,20250801,"2025-08-01 18:55:07",0.00,NULL,NULL,"2025-08-01 00:00:00",3,8.60,25.80,CANCELED
9427,42071,2868,93,20250801,20250802,20250804,NULL,"2025-08-01 18:55:07",0.00,"2025-08-02 13:26:00","2025-08-04 14:23:00",NULL,4,13.91,55.64,DELIVERED
9430,42084,3413,241,20250425,20250427,20250501,NULL,"2025-04-25 19:54:33",10.00,"2025-04-27 15:38:00","2025-05-01 09:25:00",NULL,2,4.68,9.36,DELIVERED
9432,42095,3024,200,20260209,20260210,20260212,NULL,"2026-02-09 18:27:49",5.00,"2026-02-10 17:22:00","2026-02-12 12:24:22",NULL,1,15.99,15.99,DELIVERED
9433,42096,746,15,20220616,20220617,20220620,NULL,"2022-06-16 09:20:22",0.00,"2022-06-17 08:21:00","2022-06-20 15:07:00",NULL,3,3.89,11.67,DELIVERED
9433,42097,5134,15,20220616,20220619,20220622,NULL,"2022-06-16 09:20:22",0.00,"2022-06-19 14:05:00","2022-06-22 13:48:00",NULL,3,12.57,37.71,DELIVERED
9433,42099,3663,15,20220616,20220617,20220619,NULL,"2022-06-16 09:20:22",0.00,"2022-06-17 13:39:00","2022-06-19 15:20:00",NULL,2,6.48,12.96,DELIVERED
9433,42100,3749,15,20220616,20220619,20220620,NULL,"2022-06-16 09:20:22",0.00,"2022-06-19 15:34:00","2022-06-20 16:48:00",NULL,5,8.73,43.65,DELIVERED
9435,42110,2605,219,20210629,NULL,NULL,20210629,"2021-06-29 08:28:50",0.00,NULL,NULL,"2021-06-29 00:00:00",3,13.09,39.27,CANCELED
9438,42124,2611,220,20240324,20240325,20240326,NULL,"2024-03-24 09:56:09",0.00,"2024-03-25 08:34:00","2024-03-26 15:28:00",NULL,3,8.20,24.60,DELIVERED
9438,42126,4217,220,20240324,20240327,20240328,NULL,"2024-03-24 09:56:09",0.00,"2024-03-27 12:59:00","2024-03-28 15:13:50",NULL,1,6.58,6.58,DELIVERED
9438,42127,1339,220,20240324,20240327,20240328,NULL,"2024-03-24 09:56:09",0.00,"2024-03-27 12:22:00","2024-03-28 13:10:00",NULL,2,12.17,24.34,DELIVERED
9438,42128,3377,220,20240324,20240327,20240328,NULL,"2024-03-24 09:56:09",0.00,"2024-03-27 12:51:00","2024-03-28 15:13:50",NULL,2,5.36,10.72,DELIVERED
9439,42129,3216,124,20251022,20251024,20251026,NULL,"2025-10-22 09:21:08",0.00,"2025-10-24 16:33:00","2025-10-26 18:51:29",NULL,3,6.31,18.93,DELIVERED
9439,42130,3462,124,20251022,20251025,20251030,NULL,"2025-10-22 09:21:08",0.00,"2025-10-25 09:00:00","2025-10-30 15:15:00",NULL,1,8.41,8.41,DELIVERED
9439,42131,4487,124,20251022,20251023,20251026,NULL,"2025-10-22 09:21:08",0.00,"2025-10-23 10:41:00","2025-10-26 18:51:29",NULL,5,4.47,22.35,DELIVERED
9439,42132,4214,124,20251022,20251024,20251026,NULL,"2025-10-22 09:21:08",0.00,"2025-10-24 14:00:00","2025-10-26 18:51:29",NULL,4,10.04,40.16,DELIVERED
9440,42133,4528,148,20240507,20240508,20240511,NULL,"2024-05-07 08:51:15",0.00,"2024-05-08 14:17:00","2024-05-11 11:09:39",NULL,1,9.84,9.84,DELIVERED
9440,42136,5303,148,20240507,20240509,20240513,NULL,"2024-05-07 08:51:15",0.00,"2024-05-09 14:23:00","2024-05-13 09:17:00",NULL,5,7.30,36.50,DELIVERED
9440,42138,2963,148,20240507,NULL,NULL,20240508,"2024-05-07 08:51:15",0.00,NULL,NULL,"2024-05-08 00:00:00",3,14.30,42.90,CANCELED
9440,42139,1276,148,20240507,20240508,20240513,NULL,"2024-05-07 08:51:15",0.00,"2024-05-08 17:05:00","2024-05-13 16:17:00",NULL,2,10.39,20.78,DELIVERED
9443,42151,1387,231,20251108,NULL,NULL,20251110,"2025-11-08 09:37:31",0.00,NULL,NULL,"2025-11-10 00:00:00",2,6.80,13.60,CANCELED
9443,42152,4298,231,20251108,20251111,20251112,NULL,"2025-11-08 09:37:31",0.00,"2025-11-11 10:36:00","2025-11-12 13:39:13",NULL,2,15.04,30.08,DELIVERED
9443,42153,4634,231,20251108,20251109,20251112,NULL,"2025-11-08 09:37:31",0.00,"2025-11-09 09:02:00","2025-11-12 13:39:13",NULL,2,4.79,9.58,DELIVERED
9443,42154,3636,231,20251108,20251109,20251112,NULL,"2025-11-08 09:37:31",0.00,"2025-11-09 15:22:00","2025-11-12 16:36:00",NULL,4,9.22,36.88,DELIVERED
9444,42156,4949,214,20251122,20251123,20251127,NULL,"2025-11-22 09:29:57",5.00,"2025-11-23 16:24:00","2025-11-27 13:48:00",NULL,2,12.56,25.12,DELIVERED
9445,42160,1075,160,20240411,20240413,20240415,NULL,"2024-04-11 16:25:08",0.00,"2024-04-13 11:44:00","2024-04-15 16:22:00",NULL,4,8.73,34.92,DELIVERED
9446,42162,4427,240,20260310,NULL,NULL,20260310,"2026-03-10 17:30:13",0.00,NULL,NULL,"2026-03-10 00:00:00",5,10.32,51.60,CANCELED
9446,42163,2151,240,20260310,20260312,20260314,NULL,"2026-03-10 17:30:13",0.00,"2026-03-12 17:15:00","2026-03-14 13:15:43",NULL,5,11.00,55.00,DELIVERED
9446,42164,2814,240,20260310,20260313,20260314,NULL,"2026-03-10 17:30:13",0.00,"2026-03-13 13:57:00","2026-03-14 13:15:43",NULL,3,14.70,44.10,DELIVERED
9446,42165,3143,240,20260310,20260312,20260314,NULL,"2026-03-10 17:30:13",0.00,"2026-03-12 09:53:00","2026-03-14 18:18:00",NULL,1,5.77,5.77,DELIVERED
9448,42171,3139,138,20210517,20210519,20210524,NULL,"2021-05-17 16:47:58",5.00,"2021-05-19 13:02:00","2021-05-24 14:41:00",NULL,5,6.88,34.40,DELIVERED
9450,42179,1997,251,20260314,20260316,20260320,NULL,"2026-03-14 09:53:27",0.00,"2026-03-16 11:20:00","2026-03-20 14:55:00",NULL,3,10.19,30.57,DELIVERED
9450,42180,2078,251,20260314,20260316,20260319,NULL,"2026-03-14 09:53:27",0.00,"2026-03-16 17:42:00","2026-03-19 15:49:58",NULL,1,5.07,5.07,DELIVERED
9450,42182,1575,251,20260314,20260316,20260321,NULL,"2026-03-14 09:53:27",0.00,"2026-03-16 16:04:00","2026-03-21 17:06:00",NULL,2,2.46,4.92,DELIVERED
9450,42184,794,251,20260314,20260315,20260318,NULL,"2026-03-14 09:53:27",0.00,"2026-03-15 13:23:00","2026-03-18 11:06:00",NULL,1,15.97,15.97,DELIVERED
9453,42191,4804,20,20201226,20201229,20201230,NULL,"2020-12-26 11:12:29",0.00,"2020-12-29 10:01:00","2020-12-30 11:15:00",NULL,5,13.03,65.15,DELIVERED
9454,42196,232,130,20250224,20250226,20250227,NULL,"2025-02-24 07:27:39",0.00,"2025-02-26 08:16:00","2025-02-27 13:12:27",NULL,2,11.21,22.42,DELIVERED
9454,42197,5022,130,20250224,20250225,20250228,NULL,"2025-02-24 07:27:39",0.00,"2025-02-25 10:10:00","2025-02-28 11:42:00",NULL,2,8.56,17.12,DELIVERED
9454,42198,1299,130,20250224,20250226,20250228,NULL,"2025-02-24 07:27:39",0.00,"2025-02-26 15:51:00","2025-02-28 18:58:00",NULL,5,2.68,13.40,DELIVERED
9454,42199,290,130,20250224,20250227,20250304,NULL,"2025-02-24 07:27:39",0.00,"2025-02-27 09:54:00","2025-03-04 09:27:00",NULL,4,11.75,47.00,DELIVERED
9460,42216,4870,5,20251109,20251112,20251114,NULL,"2025-11-09 08:22:37",0.00,"2025-11-12 11:40:00","2025-11-14 10:52:00",NULL,5,7.48,37.40,DELIVERED
9460,42217,2675,5,20251109,20251112,20251117,NULL,"2025-11-09 08:22:37",0.00,"2025-11-12 16:41:00","2025-11-17 17:19:00",NULL,1,16.30,16.30,DELIVERED
9460,42220,1207,5,20251109,20251112,20251113,NULL,"2025-11-09 08:22:37",0.00,"2025-11-12 11:16:00","2025-11-13 11:14:00",NULL,5,11.16,55.80,DELIVERED
9460,42221,4070,5,20251109,20251112,20251115,NULL,"2025-11-09 08:22:37",0.00,"2025-11-12 13:10:00","2025-11-15 10:06:00",NULL,2,22.13,44.26,DELIVERED
9460,42222,2070,5,20251109,20251110,20251114,NULL,"2025-11-09 08:22:37",0.00,"2025-11-10 09:25:00","2025-11-14 16:13:00",NULL,2,9.64,19.28,DELIVERED
