product_key,product_id,product_sku,product_name,product_type,brand_name,subcategory_id,category,subcategory,unit_size,price,stock_quantity,is_active,date_created,date_inactive
6472,2786,YTPCPGVZVU33,"Veloro Coffee Co. Instant Coffee","Instant Coffee","Veloro Coffee Co.",10,"Food and Beverages",Coffee,"8 oz",8.77,77,1,2023-08-21,NULL
6473,5887,976OADNNKM8Z,"GoldenVale Outdoor Contractor Bags","Outdoor Contractor Bags",GoldenVale,21,"Household Goods and Cleaning Products","Trash Bags","10 ct",17.16,145,1,2023-08-22,NULL
6474,420,QEF630OCOY2P,"VitaVerde Infant Baby Powder","Baby Powder","VitaVerde Infant",39,"Baby and Childcare","Bathing and Skin Care","4 oz",28.45,214,1,2023-08-22,NULL
6475,6600,06G91M7ZK4B0,"PureLuxe Home Reed Diffuser","Reed Diffuser","PureLuxe Home",24,"Household Goods and Cleaning Products","Air Fresheners","3 oz",4.56,296,1,2023-08-23,NULL
6476,5628,0IAUGB350B6U,"Auralift Tall Kitchen Bags","Tall Kitchen Bags",Auralift,21,"Household Goods and Cleaning Products","Trash Bags","40 ct",13.11,246,1,2023-08-23,NULL
6477,3978,8WSOLLND2YF8,"Zenvive Deodorant Wipes","Deodorant Wipes",Zenvive,17,"Personal Care and Beauty",Deodorant,"10 ct",7.47,79,1,2023-08-23,NULL
6478,3497,IYX9CYI71DA1,"Scentelle Stick Deodorant","Stick Deodorant",Scentelle,17,"Personal Care and Beauty",Deodorant,"2 oz",14.62,298,1,2023-08-23,NULL
6479,5906,OE9CARXRY6TW,"Orium Waters Mineral Water","Mineral Water","Orium Waters",12,"Food and Beverages",Water,"1 L",7.80,71,1,2023-08-23,NULL
6480,8227,Q43V65AJW874,"Auralis Roasters Whole Bean Coffee","Whole Bean Coffee","Auralis Roasters",10,"Food and Beverages",Coffee,"16 oz",5.34,288,1,2023-08-23,NULL
6481,2749,SH30TPEBB651,"PurePaw Naturals Dog Beds","Dog Beds","PurePaw Naturals",30,"Pet Care Products",Dogs,Large,30.15,170,1,2023-08-23,NULL
6482,9610,XK9TIPN2ZHQP,"EverBloom Foods Baking Soda","Baking Soda","EverBloom Foods",7,"Food and Beverages",Pantry,"4 lb",7.29,77,1,2023-08-23,NULL
6483,2219,Y0ZGWOZO48QZ,"EverBloom Foods Cornstarch",Cornstarch,"EverBloom Foods",7,"Food and Beverages",Pantry,"24 oz",4.68,247,1,2023-08-23,NULL
6484,3808,DJNXNGIAA3AD,"Clarity Bloom Eye Cream","Eye Cream","Clarity Bloom",15,"Personal Care and Beauty","Skin Care","0.5 oz",12.34,123,1,2023-08-24,NULL
6485,4743,KO0J26JX6ISK,"EverWell Baby Toddler Apple Juice","Toddler Apple Juice","EverWell Baby",35,"Baby and Childcare",Beverages,"64 oz",22.32,108,1,2023-08-24,NULL
6486,3673,L8F56C87B81A,"MorningVale Cold Brew Concentrate","Cold Brew Concentrate",MorningVale,10,"Food and Beverages",Coffee,"32 oz",5.22,110,1,2023-08-25,NULL
6487,7229,BRMNSTZW6TZG,"VitaVerde Chocolate Chip Cookies","Chocolate Chip Cookies",VitaVerde,3,"Food and Beverages",Snacks,"12 oz",1.58,164,1,2023-08-26,NULL
6488,221,LI9535TT1HYF,"BrightNest Canine Flea and Tick Drops","Flea and Tick Drops","BrightNest Canine",30,"Pet Care Products",Dogs,"3 ct",15.63,185,1,2023-08-26,NULL
6489,1496,MAKX780WCSVU,"Scentelle Deodorant Wipes","Deodorant Wipes",Scentelle,17,"Personal Care and Beauty",Deodorant,"10 ct",13.61,265,1,2023-08-26,NULL
6490,7684,NNY3I6EFQ3IX,"Aurora Fields Bananas",Bananas,"Aurora Fields",4,"Food and Beverages",Produce,"3 lb",9.98,186,1,2023-08-26,NULL
6491,6903,XJ82LP49G02R,"Aurora Fields Popcorn",Popcorn,"Aurora Fields",3,"Food and Beverages",Snacks,"8 oz",9.42,203,1,2023-08-26,NULL
6492,1924,O9L11XCAQRLY,"Tmart Party Cups","Party Cups",Tmart,23,"Household Goods and Cleaning Products","Disposable Tableware","20 ct",13.29,110,1,2023-08-27,NULL
6493,2376,XWRA1BLVSEEG,"Auralift Baby Board Books","Board Books","Auralift Baby",38,"Baby and Childcare",Toys,"1 ct",15.29,133,1,2023-08-27,NULL
6494,1527,9ZLOWPQ4DTV1,"Auralift Dryer Sheets","Dryer Sheets",Auralift,19,"Household Goods and Cleaning Products",Laundry,"240 ct",10.02,153,1,2023-08-28,NULL
6495,2724,RHD1STYIKOH7,"BrightNest Baby Toddler Milk Drink","Toddler Milk Drink","BrightNest Baby",35,"Baby and Childcare",Beverages,"19 oz",12.24,233,1,2023-08-28,NULL
6496,2910,Z4ZK571UQTB4,"Tmart Outdoor Contractor Bags","Outdoor Contractor Bags",Tmart,21,"Household Goods and Cleaning Products","Trash Bags","10 ct",18.10,261,1,2023-08-28,NULL
6497,6127,BTKND5NZLEW6,"BlueHaven Cherry Cola","Cherry Cola",BlueHaven,8,"Food and Beverages",Soda,"16 oz",2.48,89,1,2023-08-29,NULL
6498,6003,Y0TPJB8RC6QF,"BrightBerry Naan Bread","Naan Bread",BrightBerry,2,"Food and Beverages","Baked Goods","8 ct",3.31,283,1,2023-08-29,NULL
6499,3315,3MAP2XTPE394,"MediSafe Antibiotic Ointment","Antibiotic Ointment",MediSafe,29,"Health and Wellness Products","First Aid","0.5 oz",13.88,135,1,2023-08-30,NULL
6500,5193,M0ZY5S9XOEDB,"Aurora Fields Crispy Rice Cereal","Crispy Rice Cereal","Aurora Fields",6,"Food and Beverages","Breakfast and Cereal","25 oz",8.15,95,1,2023-08-30,NULL
6501,2675,WUYBF73W6Z04,"Auralift Baby Standard Baby Bottles","Standard Baby Bottles","Auralift Baby",37,"Baby and Childcare","Bottles and Cups","9 oz",22.45,254,1,2023-08-30,NULL
6502,576,CBTZPDR5G4WI,"Auralift Baby Rattles",Rattles,"Auralift Baby",38,"Baby and Childcare",Toys,"1 ct",22.06,95,1,2023-08-31,NULL
6503,2881,GEH1MVKEFCWN,"Tmart Laundry Detergent","Laundry Detergent",Tmart,19,"Household Goods and Cleaning Products",Laundry,"64 oz",12.50,192,1,2023-08-31,NULL
6504,4734,OOM84EOBUUL3,"PureHarvest Cheddar Crackers","Cheddar Crackers",PureHarvest,3,"Food and Beverages",Snacks,"20 oz",8.11,270,1,2023-08-31,NULL
6505,5507,4WMHFREFGP7U,"NaturaPress Barbecue Potato Chips","Barbecue Potato Chips",NaturaPress,3,"Food and Beverages",Snacks,"5 oz",1.94,96,1,2023-09-01,NULL
6506,4099,BAZMGEWALH1U,"Lunafresh Dogs Dog Treats","Dog Treats","Lunafresh Dogs",30,"Pet Care Products",Dogs,"8 oz",7.26,240,1,2023-09-01,NULL
6507,8283,O1E262TOHX1W,"NaturaPress Mozzarella Cheese","Mozzarella Cheese",NaturaPress,1,"Food and Beverages",Dairy,"8 oz",7.74,194,1,2023-09-01,NULL
6508,2988,DOP6E71YOH07,"Auralift Baby Baby Lotion","Baby Lotion","Auralift Baby",39,"Baby and Childcare","Bathing and Skin Care","6 oz",16.28,210,1,2023-09-02,NULL
6509,8895,AKRSGAY8W7PK,"EverBloom Foods Dried Cranberries","Dried Cranberries","EverBloom Foods",3,"Food and Beverages",Snacks,"18 oz",5.40,293,1,2023-09-03,NULL
6510,9433,LIBTG2XRTMTG,"Aurora Fields Heavy Cream","Heavy Cream","Aurora Fields",1,"Food and Beverages",Dairy,"16 oz",3.77,113,1,2023-09-03,NULL
6511,9153,Q6EM2X9XX14R,"NaturaPress Plain Yogurt","Plain Yogurt",NaturaPress,1,"Food and Beverages",Dairy,"32 oz",6.53,186,1,2023-09-03,NULL
6512,5194,7M4GEWD25WEU,"EverWell Baby Baby Yogurt","Baby Yogurt","EverWell Baby",34,"Baby and Childcare","Food and Formula","3.5 oz 4 ct",17.81,173,1,2023-09-04,NULL
6513,8300,DV7W7VLF40O0,"BrightBerry Ground Turkey","Ground Turkey",BrightBerry,5,"Food and Beverages",Meat,"2 lb",3.65,93,1,2023-09-04,NULL
6514,3303,TT9T5ME0TLCI,"GoldenVale Infant Electrolyte Solution","Electrolyte Solution","GoldenVale Infant",35,"Baby and Childcare",Beverages,"33 oz",8.28,42,1,2023-09-04,NULL
6515,9954,0QJY9CCQPSEU,"NaturaPress Whole Wheat Bread","Whole Wheat Bread",NaturaPress,2,"Food and Beverages","Baked Goods","16 oz",9.56,221,1,2023-09-05,NULL
6516,727,3YQAB7O9V4N7,"FeatherBloom Bird Bath","Bird Bath",FeatherBloom,32,"Pet Care Products",Birds,"1 ct",29.13,125,1,2023-09-05,NULL
6517,635,TNSDI121T4BD,"Lunafresh Headache Relief Caplets","Headache Relief Caplets",Lunafresh,28,"Health and Wellness Products","Pain Relief","24 ct",4.01,42,1,2023-09-05,NULL
6518,821,ZCF1M1DYC7PK,"Tmart Paper Cups","Paper Cups",Tmart,20,"Household Goods and Cleaning Products","Paper Products","50 ct",7.88,53,1,2023-09-05,NULL
6519,1497,7C9OZY0G4DFU,"VitaVerde Birds Bird Bath","Bird Bath","VitaVerde Birds",32,"Pet Care Products",Birds,"1 ct",27.22,210,1,2023-09-06,NULL
6520,1401,RGYL1HYAUOU1,"Velonix Cream Deodorant","Cream Deodorant",Velonix,17,"Personal Care and Beauty",Deodorant,"2 oz",8.04,170,1,2023-09-06,NULL
6521,1083,TKL9NTS2GFD6,"PureVanta Whitening Strips","Whitening Strips",PureVanta,16,"Personal Care and Beauty","Oral Care","10 ct",12.86,146,1,2023-09-06,NULL
6522,3398,TZGX818OLJYX,"GoldenVale Stain Remover Spray","Stain Remover Spray",GoldenVale,19,"Household Goods and Cleaning Products",Laundry,"16 oz",17.59,66,1,2023-09-06,NULL
6523,5991,8A02QIZS7QPO,"GoldenVale Vanilla Extract","Vanilla Extract",GoldenVale,7,"Food and Beverages",Pantry,"4 oz",4.93,44,1,2023-09-07,NULL
6524,2652,9JCTQUQMGY6Z,"PureHarvest Lentils",Lentils,PureHarvest,7,"Food and Beverages",Pantry,"2 lb",9.03,114,1,2023-09-07,NULL
6525,8110,EYS266BZHRA3,"SunVale Kitchen Grahams Crackers","Grahams Crackers","SunVale Kitchen",3,"Food and Beverages",Snacks,"8 oz",5.89,109,1,2023-09-07,NULL
6526,2499,M90UL2DNQXGZ,"Tmart Strawberry Soda","Strawberry Soda",Tmart,8,"Food and Beverages",Soda,"16 oz",6.10,185,1,2023-09-07,NULL
6527,7321,OIJDUDFXMBQF,"ComfortCure Ibuprofen Tablets","Ibuprofen Tablets",ComfortCure,28,"Health and Wellness Products","Pain Relief","50 ct",3.43,151,1,2023-09-07,NULL
6528,477,ZWC3QURTQHIC,"EverWell Cough Drops","Cough Drops",EverWell,27,"Health and Wellness Products","Cold and Flu","20 ct",6.18,210,1,2023-09-07,NULL
6529,3554,3CB0XGXS2FN6,"Lunavia Botanics Witch Hazel","Witch Hazel","Lunavia Botanics",15,"Personal Care and Beauty","Skin Care","8 oz",5.37,211,1,2023-09-08,NULL
6530,4473,WJLEXSTYUTKV,"TrueVale Dry Shampoo","Dry Shampoo",TrueVale,13,"Personal Care and Beauty","Hair Care","10 oz",6.13,228,1,2023-09-08,NULL
6531,342,1WB9T2BNFTS1,"BlueHaven Lemon Lime Soda","Lemon Lime Soda",BlueHaven,8,"Food and Beverages",Soda,"12 oz",4.06,180,1,2023-09-09,NULL
6532,555,3P3C61LT0ESR,"GoldenDrop Raspberry Soda","Raspberry Soda",GoldenDrop,8,"Food and Beverages",Soda,"16 oz",8.64,147,1,2023-09-09,NULL
6533,2034,G7ELJ4B59TB0,"Lunafresh Feathers Bird Seed Mix","Bird Seed Mix","Lunafresh Feathers",32,"Pet Care Products",Birds,"10 lb",9.80,299,1,2023-09-09,NULL
6534,4676,7XFF1YRGBT8Y,"VitaVerde Pets Dog Treats","Dog Treats","VitaVerde Pets",30,"Pet Care Products",Dogs,"8 oz",23.48,68,1,2023-09-10,NULL
6535,8347,AEEYHMDSG7PX,"SunVale Kitchen Garlic Powder","Garlic Powder","SunVale Kitchen",7,"Food and Beverages",Pantry,"11 oz",6.26,42,1,2023-09-10,NULL
6536,6563,FPQANH353LGK,"BrightNest Dish Liquid","Dish Liquid",BrightNest,18,"Household Goods and Cleaning Products","Cleaning Supplies","90 oz",5.45,113,1,2023-09-10,NULL
6537,6462,M6U2KSTV9ICE,"Tmart Dish Liquid","Dish Liquid",Tmart,18,"Household Goods and Cleaning Products","Cleaning Supplies","90 oz",6.05,102,1,2023-09-10,NULL
6538,9562,4G4BBALBE44L,"Aurora Fields Raspberries",Raspberries,"Aurora Fields",4,"Food and Beverages",Produce,"12 oz",9.43,46,1,2023-09-11,NULL
6539,9931,9HW6T5CCPU44,"GoldenVale Mushrooms",Mushrooms,GoldenVale,4,"Food and Beverages",Produce,"16 oz",3.12,270,1,2023-09-11,NULL
6540,5237,9WL37YB5EAO8,"BloomCrest Diet Root Beer","Diet Root Beer",BloomCrest,8,"Food and Beverages",Soda,"12 oz",4.54,70,1,2023-09-11,NULL
6541,8338,JWXTLMFBEVU3,"BrightBerry Potatoes",Potatoes,BrightBerry,4,"Food and Beverages",Produce,"3 lb",7.86,64,1,2023-09-11,NULL
6542,8489,KIJV0MUGYBSU,"Lunafresh Oranges",Oranges,Lunafresh,4,"Food and Beverages",Produce,"3 lb",5.44,206,1,2023-09-11,NULL
6543,4202,X6ON8R5PU20R,"Auralis Smile Tooth Powder","Tooth Powder","Auralis Smile",16,"Personal Care and Beauty","Oral Care","4 oz",10.03,53,1,2023-09-11,NULL
6544,7193,BPBGGYHL4O9F,"Crescent Grove Chicken Broth","Chicken Broth","Crescent Grove",7,"Food and Beverages",Pantry,"14 oz",9.77,279,1,2023-09-12,NULL
6545,100,WCGG9L702YXU,"EverBloom Foods Beef Broth","Beef Broth","EverBloom Foods",7,"Food and Beverages",Pantry,"32 oz",4.72,200,1,2023-09-12,NULL
6546,9813,4LG6XF9N6QTC,"NaturaPress Lamb Chops","Lamb Chops",NaturaPress,5,"Food and Beverages",Meat,"2 lb",8.04,126,1,2023-09-13,NULL
6547,5447,NJ621XLSNCCD,"Auralift Plastic Utensils","Plastic Utensils",Auralift,23,"Household Goods and Cleaning Products","Disposable Tableware","48 ct",4.88,159,1,2023-09-13,NULL
6548,8676,QGHHFWJYEENM,"NaturaPress Black Pepper","Black Pepper",NaturaPress,7,"Food and Beverages",Pantry,"16 oz",3.22,235,1,2023-09-13,NULL
6549,586,7G0H2J75MHJK,"VitaVerde Infant Shape Sorters","Shape Sorters","VitaVerde Infant",38,"Baby and Childcare",Toys,"6 shapes",15.70,33,1,2023-09-14,NULL
6550,4271,A4QYCVU949B5,"ClearBreathe Back Pain Relief Patches","Back Pain Relief Patches",ClearBreathe,28,"Health and Wellness Products","Pain Relief","8 ct",12.72,277,1,2023-09-14,NULL
6551,670,K85ET26U7VQS,"EverBloom Foods Canola Oil","Canola Oil","EverBloom Foods",7,"Food and Beverages",Pantry,"1 gal",3.53,237,1,2023-09-14,NULL
6552,9664,PC89F3JC2366,"NaturaPress Pork Chops","Pork Chops",NaturaPress,5,"Food and Beverages",Meat,"1 lb",8.72,165,1,2023-09-14,NULL
6553,2772,DGACQO5BM08L,"GoldenVale Health Allergy Relief Tablets","Allergy Relief Tablets","GoldenVale Health",26,"Health and Wellness Products","Allergy and Sinus","12 ct",14.31,244,1,2023-09-15,NULL
6554,5708,MQAHB4R5I8U9,"Lunelle Essence Hand Wipes","Hand Wipes","Lunelle Essence",14,"Personal Care and Beauty","Bath and Body","40 ct",7.37,220,1,2023-09-15,NULL
6555,3523,OZFI26KEIJ9V,"PureMist Botanica Hair Oil","Hair Oil","PureMist Botanica",13,"Personal Care and Beauty","Hair Care","6 oz",9.29,117,1,2023-09-15,NULL
6556,4936,27J92AC9KQIH,"Tmart Gallon Storage Bags","Gallon Storage Bags",Tmart,22,"Household Goods and Cleaning Products","Food Storages and Wraps","15 ct",16.05,66,1,2023-09-16,NULL
6557,3255,3PLJMI9Q7B70,"Crescent Brew Ground Coffee","Ground Coffee","Crescent Brew",10,"Food and Beverages",Coffee,"12 oz",4.10,46,1,2023-09-17,NULL
6558,9301,P1MD6PLPIYEM,"Aurora Fields Bananas",Bananas,"Aurora Fields",4,"Food and Beverages",Produce,"1 lb",2.13,118,1,2023-09-17,NULL
6559,9493,R4ZK6N2DSW5Z,"Crescent Grove Salted Butter","Salted Butter","Crescent Grove",1,"Food and Beverages",Dairy,"16 oz",7.19,93,1,2023-09-17,NULL
6560,9117,UTOX8JHX42A9,"Tmart Onions",Onions,Tmart,4,"Food and Beverages",Produce,"1 lb",2.43,255,1,2023-09-17,NULL
6561,9216,3MJELR34NJOX,"SunVale Juices Mango Juice","Mango Juice","SunVale Juices",9,"Food and Beverages",Juice,"12 oz",8.56,120,1,2023-09-18,NULL
6562,9540,XDIEUN2FRVA1,"SunVale Farms Corn on Cob","Corn on Cob","SunVale Farms",4,"Food and Beverages",Produce,"6 ct",7.97,43,1,2023-09-18,NULL
6563,4082,9Q13BGCM7MAJ,"GoldenVale Infant Moisturizing Cream","Moisturizing Cream","GoldenVale Infant",39,"Baby and Childcare","Bathing and Skin Care","4 oz",10.15,85,1,2023-09-19,NULL
6564,3532,NF3VCR16M232,"Velonix Natural Deodorant","Natural Deodorant",Velonix,17,"Personal Care and Beauty",Deodorant,"2 oz",7.18,230,1,2023-09-20,NULL
6565,8903,SJKCK0KTOZZF,"SunVale Beverages Lemon Lime Soda","Lemon Lime Soda","SunVale Beverages",8,"Food and Beverages",Soda,"2 L",2.71,41,1,2023-09-20,NULL
6566,9073,UH8P6EX50HWL,"Tmart Egg Bites","Egg Bites",Tmart,1,"Food and Beverages",Dairy,"8 ct",5.22,143,1,2023-09-20,NULL
6567,5184,V12D0PTRHO1I,"Celavive Roll-On Deodorant","Roll-On Deodorant",Celavive,17,"Personal Care and Beauty",Deodorant,"3 oz",6.95,270,1,2023-09-20,NULL
6568,2114,4WT9TK3BPDHA,"Lunelle Essence Hand Soap","Hand Soap","Lunelle Essence",14,"Personal Care and Beauty","Bath and Body","8 oz",8.94,120,1,2023-09-21,NULL
6569,1820,6EB0MSCGVRCI,"Dentavive Whitening Pen","Whitening Pen",Dentavive,16,"Personal Care and Beauty","Oral Care","0.2 oz",9.52,119,1,2023-09-21,NULL
6570,3761,9ZU8PPQ5WISX,"GoldenVale Scented Trash Bags","Scented Trash Bags",GoldenVale,21,"Household Goods and Cleaning Products","Trash Bags","20 ct",5.48,103,1,2023-09-21,NULL
6571,547,FWQH7Q0G6Q9K,"PurePaw Naturals Cat Scratching Post","Cat Scratching Post","PurePaw Naturals",31,"Pet Care Products",Cats,Medium,21.46,57,1,2023-09-21,NULL
6572,5985,S4VAZELALZ1D,"Tmart Cheese Puffs","Cheese Puffs",Tmart,3,"Food and Beverages",Snacks,"10 oz",8.46,236,1,2023-09-21,NULL
6573,8887,YHDDEZA7K45Q,"BrightBerry Brownies",Brownies,BrightBerry,2,"Food and Beverages","Baked Goods","12 ct",6.21,67,1,2023-09-21,NULL
6574,5804,3BGBCY8FV5V7,"LittleBloom Stage 1 Purees","Stage 1 Purees",LittleBloom,34,"Baby and Childcare","Food and Formula","4 oz 12 ct",19.69,273,1,2023-09-22,NULL
6575,1887,56O48GLH30UQ,"MediSafe Hydrocortisone Cream","Hydrocortisone Cream",MediSafe,29,"Health and Wellness Products","First Aid","1 oz",15.34,105,1,2023-09-22,NULL
6576,7269,UAIAFG0CJAGN,"SunVale Kitchen Chicken Broth","Chicken Broth","SunVale Kitchen",7,"Food and Beverages",Pantry,"14 oz",4.08,117,1,2023-09-22,NULL
6577,3274,W1BGCFCDQSU2,"SunVale Naturals Vitamin D","Vitamin D","SunVale Naturals",25,"Health and Wellness Products","Vitamins and Supplements","120 ct",8.96,179,1,2023-09-22,NULL
6578,5889,X9W1EQNB09KA,"PureHarvest Onions",Onions,PureHarvest,4,"Food and Beverages",Produce,"1 lb",7.80,56,1,2023-09-22,NULL
6579,9290,CXDEO4YB2A8F,"Aurora Fields White Rice","White Rice","Aurora Fields",7,"Food and Beverages",Pantry,"1 lb",9.13,81,1,2023-09-23,NULL
6580,4830,FKD7AQYR9MM0,"SinusEase Allergy Eye Drops","Allergy Eye Drops",SinusEase,26,"Health and Wellness Products","Allergy and Sinus","0.5 oz",6.51,83,1,2023-09-23,NULL
6581,4410,Q1H341TB2QIM,"VitaVerde Pets Leashes",Leashes,"VitaVerde Pets",30,"Pet Care Products",Dogs,"6 ft",25.70,193,1,2023-09-23,NULL
6582,1337,QE5SK6HRABRT,"Auralift Wellness Vitamin D","Vitamin D","Auralift Wellness",25,"Health and Wellness Products","Vitamins and Supplements","60 ct",18.15,175,1,2023-09-23,NULL
6583,2974,72JVHGUFM1PJ,"GoldenVale Farms T-Bone Steak","T-Bone Steak","GoldenVale Farms",5,"Food and Beverages",Meat,"2.5 lb",6.60,293,1,2023-09-24,NULL
6584,9198,G43HQEZBP3YL,"VitaVerde Ground Pork","Ground Pork",VitaVerde,5,"Food and Beverages",Meat,"1 lb",4.71,93,1,2023-09-24,NULL
6585,7599,INFY4GFN7FYJ,"VitaVerde Dried Cranberries","Dried Cranberries",VitaVerde,3,"Food and Beverages",Snacks,"18 oz",8.56,99,1,2023-09-24,NULL
6586,4302,N61RFIN9LK5T,"SunVale Home Fabric Softener","Fabric Softener","SunVale Home",19,"Household Goods and Cleaning Products",Laundry,"64 oz",9.28,87,1,2023-09-24,NULL
6587,61,S3XJLYUJC2VI,"BrightNest Canine Dog Shampoo","Dog Shampoo","BrightNest Canine",30,"Pet Care Products",Dogs,"8 oz",32.41,170,1,2023-09-24,NULL
6588,8929,UHLHK2U974SK,"Aurora Fields Shredded Wheat","Shredded Wheat","Aurora Fields",6,"Food and Beverages","Breakfast and Cereal","14 oz",9.26,177,1,2023-09-24,NULL
6589,8633,Y1OVS4L91LUN,"NaturaPress Dry Roasted Peanuts","Dry Roasted Peanuts",NaturaPress,3,"Food and Beverages",Snacks,"30 oz",3.87,297,1,2023-09-24,NULL
6590,2819,5J4B063DD1C7,"EverWell Aquatics Pellet Fish Food","Pellet Fish Food","EverWell Aquatics",33,"Pet Care Products",Fish,"8 oz",8.12,124,1,2023-09-25,NULL
6591,8198,N99BA2LJ19YS,"Auralis Roasters Decaf Coffee","Decaf Coffee","Auralis Roasters",10,"Food and Beverages",Coffee,"12 oz",8.94,287,1,2023-09-25,NULL
6592,2257,OCLVGXNE1KYU,"AirVista Nighttime Allergy and Sinus","Nighttime Allergy and Sinus",AirVista,26,"Health and Wellness Products","Allergy and Sinus","12 ct",2.48,236,1,2023-09-25,NULL
6593,877,7RH0MC9N29CK,"GoldenVale Canine Waste Bags","Waste Bags","GoldenVale Canine",30,"Pet Care Products",Dogs,"100 ct",16.78,151,1,2023-09-26,NULL
6594,649,H15A7W0L157T,"Veloro Coffee Co. Iced Coffee","Iced Coffee","Veloro Coffee Co.",10,"Food and Beverages",Coffee,"32 oz",8.26,299,1,2023-09-26,NULL
6595,6288,LX5MZSH8UBCZ,"SilkenSteep White Tea","White Tea",SilkenSteep,11,"Food and Beverages",Tea,"20 ct",4.91,97,1,2023-09-26,NULL
6596,3814,R2GG29C69HS3,"Orium Waters Alkaline Water","Alkaline Water","Orium Waters",12,"Food and Beverages",Water,"1 L",7.34,138,1,2023-09-26,NULL
6597,6405,XR1WG66NADUI,"PureHarvest Blueberries",Blueberries,PureHarvest,4,"Food and Beverages",Produce,"1 pt",8.32,217,1,2023-09-26,NULL
6598,6707,Y0JGV1P5PXCA,"Solivana Bath Bomb","Bath Bomb",Solivana,14,"Personal Care and Beauty","Bath and Body","1 ct",9.97,34,1,2023-09-26,NULL
6599,81,D1BMXFJGYVLX,"NaturaPress Antiseptic Wipes","Antiseptic Wipes",NaturaPress,29,"Health and Wellness Products","First Aid","25 ct",19.68,90,1,2023-09-27,NULL
6600,8237,SRVVH6NNURDA,"Lunafresh Large White Eggs","Large White Eggs",Lunafresh,1,"Food and Beverages",Dairy,"12 ct",5.88,62,1,2023-09-27,NULL
6601,7023,YHRVKKYVYOUL,"PureHarvest Chicken Broth","Chicken Broth",PureHarvest,7,"Food and Beverages",Pantry,"14 oz",7.83,96,1,2023-09-27,NULL
6602,8919,ZNA3C1XHLZJJ,"Aurora Fields Green Beans","Green Beans","Aurora Fields",4,"Food and Beverages",Produce,"1 lb",4.19,184,1,2023-09-27,NULL
6603,958,MVVZ4M32NXP8,"BlueHaven Grapefruit Soda","Grapefruit Soda",BlueHaven,8,"Food and Beverages",Soda,"12 oz",4.35,69,1,2023-09-28,NULL
6604,737,PONK1RMXUOQ1,"Aurora Leaf White Tea","White Tea","Aurora Leaf",11,"Food and Beverages",Tea,"20 ct",3.82,182,1,2023-09-28,NULL
6605,110,V4SGZFMXZ5I6,"ClearBreathe Antibiotic Ointment","Antibiotic Ointment",ClearBreathe,29,"Health and Wellness Products","First Aid","0.5 oz",16.96,216,1,2023-09-28,NULL
6606,6685,CEWVZADR1IYM,"TrueVale Conditioner",Conditioner,TrueVale,13,"Personal Care and Beauty","Hair Care","16 oz",9.72,270,1,2023-09-29,NULL
6607,7687,95U542L4JMGZ,"SunVale Kitchen Roasted Cashews","Roasted Cashews","SunVale Kitchen",3,"Food and Beverages",Snacks,"16 oz",9.70,210,1,2023-09-30,NULL
6608,3927,NQVU01039RPB,"LustraDrop Electrolyte Water","Electrolyte Water",LustraDrop,12,"Food and Beverages",Water,"16 oz",3.54,249,1,2023-09-30,NULL
6609,8652,OHOYVWN3MFA6,"EverBloom Foods Pretzels",Pretzels,"EverBloom Foods",3,"Food and Beverages",Snacks,"6 oz",1.93,257,1,2023-09-30,NULL
6610,9711,TXDATJB7TVKE,"Aurora Fields Apples",Apples,"Aurora Fields",4,"Food and Beverages",Produce,"1 lb",6.89,193,1,2023-09-30,NULL
6611,6025,VHMIBIIUI7EK,"Crescent Grove Chicken Thighs","Chicken Thighs","Crescent Grove",5,"Food and Beverages",Meat,"2 lb",9.03,79,1,2023-09-30,NULL
6612,9244,XK8ZEJGFF07L,"BrightBerry Hot Dog Buns","Hot Dog Buns",BrightBerry,2,"Food and Beverages","Baked Goods","8 ct",6.50,106,1,2023-09-30,NULL
6613,4465,0LHYQG5EGCFT,"GoldenVale Aqua Live Plants","Live Plants","GoldenVale Aqua",33,"Pet Care Products",Fish,"3 ct",7.83,158,1,2023-10-01,NULL
6614,1185,3UX0UZ7FMZR5,"Auralift Wax Paper","Wax Paper",Auralift,22,"Household Goods and Cleaning Products","Food Storages and Wraps","75 ft",13.93,102,1,2023-10-01,NULL
6615,7082,4D5SH0ZBPDEB,"BloomCrest Cola",Cola,BloomCrest,8,"Food and Beverages",Soda,"2 L",5.59,262,1,2023-10-01,NULL
6616,438,Z44DQC4V3S6M,"Lunelle Essence Hand Soap","Hand Soap","Lunelle Essence",14,"Personal Care and Beauty","Bath and Body","12 oz",12.15,97,1,2023-10-01,NULL
